WITTCASE NUMBER: HB001772
SAMPLE NUMBER:   16
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  LFA     	  LFA'		  RV     	  RV'		
 60.94   	 274.67		 54.53   	  50.86		
 62.03   	 264.50		 54.73   	  35.61		
 63.09   	 254.32		 54.87   	  25.43		
 64.11   	 254.32		 54.97   	  25.43		
 65.13   	 228.89		 55.08   	  20.35		
 66.04   	 198.37		 55.16   	   5.09		
 66.84   	 147.51		 55.18(S)	   0.00		
 67.43   	 106.82		 55.18   	 -10.17		
 67.85   	  86.47		 55.14   	 -20.35		
 68.20   	  55.95		 55.06   	 -25.43		
 68.42   	  25.43		 54.95   	 -35.61		
 68.52   	  15.26		 54.81   	 -40.69		
 68.59(S)	   0.00		 54.65   	 -50.86		
 68.59   	 -15.26		 54.45   	 -55.95		
 68.52   	 -15.26		 54.22   	 -50.86		
 68.46   	 -25.43		 54.02   	 -61.04		
 68.36   	 -45.78		 53.77   	 -66.12		
 68.18   	 -76.30		 53.51   	 -86.47		
 67.87   	 -91.56		 53.16   	-106.82		
 67.51   	 -81.38		 52.74   	-106.82		
 67.18   	 -96.64		 52.31   	-106.82		
 66.80   	-101.73		 51.88   	-127.16		
 66.39   	-111.90		 51.37   	-162.77		
 65.94   	-106.82		 50.72   	-198.37		
 65.51   	-111.90		 49.93   	-228.89		
 65.07   	-116.99		 49.01   	-274.67		
 64.60   	-127.16		 47.91   	-340.79		
 64.09   	-122.07		 46.55   	-396.74		
 63.60   	-132.25		 44.96   	-422.18		
 63.07   	-132.25		 43.28   	-422.18		
 62.54   	-127.16		 41.59   	-437.43		
 62.03   	-142.42		 39.84   	-447.61		
 61.46   	-152.59		 38.05   	-452.69		
 60.85   	-157.68		 36.24   	-488.30		
 60.22   	-162.77		 34.28   	-523.90		
 59.57   	-167.85		 32.19   	-539.16		
 58.90   	-183.11		 30.03   	-554.42		
 58.17   	-183.11		 27.81   	-528.99		
 57.44   	-183.11		 25.70   	-478.13		
 56.70   	-178.03		 23.78   	-432.35		
 55.99   	-172.94		 22.05   	-401.83		
 55.30   	-152.59		 20.45   	-376.40		
 54.69   	-122.07		 18.94   	-345.88		
 54.20   	-116.99		 17.56   	-330.62		
 53.73   	-122.07		 16.24   	-320.45		
 53.24   	-122.07		 14.95   	-320.45		
 52.76   	-122.07		 13.67   	-310.27		
 52.27   	-127.16		 12.43   	-295.01		
 51.76   	-132.25		 11.25   	-289.93		
 51.23   	-127.16		 10.09   	-274.67		
 50.72   	-111.90		  8.99   	-239.06		
 50.27   	 -96.64		  8.04   	-193.29		
 49.89   	 -96.64		  7.26   	-147.51		
 49.50   	-101.73		  6.67   	 -96.64		
 49.09   	-101.73		  6.29   	 -35.61		
 48.69   	-101.73		  6.14   	  15.26		
 48.28   	 -91.56		  6.21   	  35.61		
 47.91   	 -91.56		  6.35   	  40.69		
 47.55   	 -81.38		  6.51   	  25.43		
 47.22   	 -66.12		  6.61   	  -5.09		
 46.96   	 -66.12		  6.59   	 -35.61		
 46.69   	 -66.12		  6.45   	 -45.78		
 46.43   	 -55.95		  6.27   	 -45.78		
 46.21   	 -61.04		  6.08   	 -50.86		
 45.96   	 -76.30		  5.88   	 -40.69		
 45.66   	 -76.30		  5.72   	 -30.52		
 45.35   	 -61.04		  5.60   	 -10.17		
 45.11   	 -50.86		  5.55   	  -5.09		
 44.90   	 -50.86		  5.53   	   5.09		
 44.70   	 -50.86		  5.55   	  -5.09		
 44.50   	 -55.95		  5.53   	 -20.35		
 44.27   	 -50.86		  5.45   	 -15.26		
 44.07   	 -50.86		  5.39   	  -5.09		
 43.87   	 -50.86		  5.37(D)	   0.00		
 43.66   	 -66.12		  5.37   	   0.00		
 43.40   	 -66.12		  5.37   	   5.09		
 43.13   	 -50.86		  5.39   	   5.09		
 42.93   	 -40.69		  5.41   	   5.09		
 42.77   	 -30.52		  5.43   	  20.35		
 42.64   	 -30.52		  5.51   	  25.43		
 42.52   	 -30.52		  5.62   	  20.35		
 42.40   	 -35.61		  5.70   	  10.17		
 42.26   	 -45.78		  5.74   	  -5.09		
 42.08   	 -45.78		  5.72   	  -5.09		
 41.89   	 -50.86		  5.70   	   5.09		
 41.69   	 -50.86		  5.72   	   5.09		
 41.49   	 -50.86		  5.74   	  10.17		
 41.28   	 -30.52		  5.78   	  20.35		
 41.16   	 -25.43		  5.86   	  25.43		
 41.06   	 -35.61		  5.96   	  15.26		
 40.92   	 -35.61		  6.02   	  10.17		
 40.77   	 -40.69		  6.06   	  -5.09		
 40.61   	 -45.78		  6.04   	   0.00		
 40.43   	 -25.43		  6.04   	  15.26		
 40.33   	 -25.43		  6.10   	  30.52		
 40.22   	 -30.52		  6.23   	  45.78		
 40.10   	 -35.61		  6.41   	  40.69		
 39.96   	 -40.69		  6.57   	  40.69		
 39.80   	 -45.78		  6.73   	  20.35		
 39.61   	 -40.69		  6.82   	  15.26		
 39.45   	 -50.86		  6.88   	  20.35		
 39.25   	 -35.61		  6.96   	  35.61		
 39.10   	 -25.43		  7.10   	  35.61		
 39.00   	 -35.61		  7.24   	  35.61		
 38.86   	 -30.52		  7.39   	  45.78		
 38.74   	 -30.52		  7.57   	  40.69		
 38.62   	 -61.04		  7.73   	  25.43		
 38.37   	 -66.12		  7.83(E)	  15.26		
 38.11   	 -55.95		  7.89   	   0.00		
 37.88   	 -45.78		  7.89   	  10.17		
 37.70   	 -30.52		  7.93   	  25.43		
 37.58   	 -20.35		  8.04   	  30.52		
 37.50   	 -15.26		  8.16   	  40.69		
 37.44   	 -25.43		  8.32   	  45.78		
 37.33   	 -35.61		  8.50   	  35.61		
 37.19   	 -35.61		  8.65   	  20.35		
 37.05   	 -40.69		  8.73   	  25.43		
 36.89   	 -35.61		  8.83   	  30.52		
 36.74   	 -35.61		  8.95   	  55.95		
 36.60   	 -35.61		  9.18   	  81.38		
 36.46   	 -25.43		  9.50   	  96.64		
 36.36   	 -25.43		  9.89   	 132.25		
 36.26   	 -35.61		 10.42   	 172.94		
 36.11   	 -40.69		 11.11   	 233.98		
 35.95   	 -35.61		 12.04   	 300.10		
 35.81   	 -25.43		 13.25   	 320.45		
 35.71   	 -25.43		 14.53   	 300.10		
 35.61   	 -35.61		 15.73   	 295.01		
 35.46   	 -30.52		 16.91   	 300.10		
 35.34   	 -25.43		 18.11   	 315.36		
 35.24   	 -40.69		 19.37   	 310.27		
 35.08   	 -35.61		 20.61   	 315.36		
 34.93   	 -40.69		 21.87   	 340.79		
 34.77   	 -35.61		 23.23   	 350.97		
 34.63   	 -25.43		 24.64   	 350.97		
 34.53   	 -30.52		 26.04   	 345.88		
 34.40   	 -20.35		 27.43   	 330.62		
 34.32   	 -15.26		 28.75   	 315.36		
 34.26   	  -5.09		 30.01   	 310.27		
 34.24(D)	   5.09		 31.25   	 310.27		
 34.26   	  30.52		 32.49   	 300.10		
 34.38   	  50.86		 33.69   	 284.84		
 34.59   	  76.30		 34.83   	 264.50		
 34.89   	 111.90		 35.89   	 244.15		
 35.34   	 147.51		 36.87   	 244.15		
 35.93   	 183.11		 37.84   	 254.32		
 36.66   	 213.63		 38.86   	 259.41		
 37.52   	 223.80		 39.90   	 259.41		
 38.41   	 233.98		 40.94   	 249.24		
 39.35   	 228.89		 41.93   	 223.80		
 40.26   	 228.89		 42.83   	 208.54		
 41.18   	 228.89		 43.66   	 188.20		
 42.10   	 233.98		 44.41   	 167.85		
 43.03   	 249.24		 45.09   	 162.77		
 44.03   	 264.50		 45.74   	 162.77		
 45.09   	 279.75		 46.39   	 147.51		
 46.21   	 305.19		 46.98   	 137.33		
 47.43   	 335.71		 47.53   	 142.42		
 48.77   	 356.05		 48.10   	 147.51		
 50.19   	 356.05		 48.69   	 132.25		
 51.62   	 361.14		 49.22   	  91.56		
 53.06   	 350.97		 49.58   	  66.12		
 54.47   	 361.14		 49.85   	  61.04		
 55.91   	 350.97		 50.09   	  61.04		
 57.31   	 330.62		 50.34   	  66.12		
 58.64   	 305.19		 50.60   	  61.04		
 59.86   	 300.10		 50.84   	  55.95		
 61.06   	 300.10		 51.07   	  45.78		
 62.26   	 279.75		 51.25   	  35.61		
 63.38   	 254.32		 51.39   	  15.26		
 64.39   	 233.98		 51.45(S)	   0.00		
 65.33   	 218.72		 51.45   	   0.00		
 66.21   	 193.29		 51.45   	 -15.26		
 66.98   	 162.77		 51.39   	 -15.26		
 67.63   	 132.25		 51.33   	 -20.35		
 68.16   	  96.64		 51.25   	 -25.43		
 68.55   	  76.30		 51.15   	 -25.43		
 68.85   	  50.86		 51.05   	 -45.78		
 69.05   	  40.69		 50.86   	 -50.86		
 69.22   	  15.26		 50.66   	 -45.78		
 69.28(S)	 -20.35		 50.48   	 -55.95		
 69.20   	 -40.69		 50.25   	 -76.30		
 69.03   	 -55.95		 49.95   	 -86.47		
 68.81   	 -76.30		 49.60   	 -86.47		
 68.50   	 -76.30		 49.26   	 -76.30		
 68.20   	 -76.30		 48.95   	 -81.38		
 67.89   	 -91.56		 48.63   	-106.82		
 67.53   	-116.99		 48.20   	-137.33		
 67.06   	-127.16		 47.65   	-172.94		
 66.55   	-111.90		 46.96   	-188.20		
 66.10   	-101.73		 46.21   	-198.37		
 65.70   	-111.90		 45.41   	-239.06		
 65.25   	-106.82		 44.46   	-289.93		
 64.82   	-116.99		 43.30   	-340.79		
 64.35   	-122.07		 41.93   	-406.92		
 63.87   	-137.33		 40.31   	-457.78		
 63.32   	-137.33		 38.47   	-473.04		
 62.77   	-137.33		 36.58   	-478.13		
 62.22   	-137.33		 34.67   	-498.47		
 61.67   	-147.51		 32.68   	-498.47		
 61.08   	-157.68		 30.68   	-508.65		
 60.45   	-162.77		 28.65   	-528.99		
 59.80   	-167.85		 26.53   	-513.73		
 59.12   	-183.11		 24.48   	-473.04		
 58.39   	-188.20		 22.58   	-437.43		
 57.64   	-188.20		 20.83   	-396.74		
 56.89   	-188.20		 19.25   	-396.74		
 56.13   	-178.03		 17.66   	-396.74		
 55.42   	-157.68		 16.07   	-386.57		
 54.79   	-142.42		 14.53   	-350.97		
 54.22   	-127.16		 13.12   	-320.45		
 53.71   	-122.07		 11.84   	-289.93		
 53.22   	-116.99		 10.68   	-274.67		
 52.76   	-122.07		  9.58   	-269.58		
 52.27   	-132.25		  8.50   	-274.67		
 51.74   	-137.33		  7.41   	-244.15		
 51.19   	-137.33		  6.43   	-193.29		
 50.64   	-122.07		  5.66   	-137.33		
 50.15   	-111.90		  5.11   	 -81.38		
 49.70   	-101.73		  4.78   	 -25.43		
 49.30   	-106.82		  4.68   	   5.09		
 48.87   	-106.82		  4.70   	   5.09		
 48.44   	 -91.56		  4.72   	  -5.09		
 48.08   	 -86.47		  4.70   	 -25.43		
 47.73   	 -91.56		  4.60   	 -55.95		
 47.37   	 -96.64		  4.37   	 -71.21		
 46.98   	 -76.30		  4.09   	 -61.04		
 46.67   	 -66.12		  3.85   	 -50.86		
 46.41   	 -81.38		  3.64   	 -35.61		
 46.08   	 -81.38		  3.50   	 -25.43		
 45.76   	 -71.21		  3.40   	 -10.17		
 45.47   	 -66.12		  3.36   	  -5.09		
 45.21   	 -66.12		  3.34   	   5.09		
 44.94   	 -71.21		  3.36   	  -5.09		
 44.66   	 -71.21		  3.34   	 -20.35		
 44.37   	 -71.21		  3.26   	 -20.35		
 44.09   	 -55.95		  3.17   	 -15.26		
 43.87   	 -45.78		  3.11   	  -5.09		
 43.68   	 -45.78		  3.09(D)	  10.17		
 43.50   	 -45.78		  3.13   	  20.35		
 43.32   	 -40.69		  3.21   	  10.17		
 43.15   	 -45.78		  3.26   	  -5.09		
 42.97   	 -45.78		  3.23   	  -5.09		
 42.79   	 -45.78		  3.21   	   5.09		
 42.60   	 -45.78		  3.23   	  10.17		
 42.42   	 -50.86		  3.28   	  10.17		
 42.22   	 -50.86		  3.32   	  25.43		
 42.01   	 -45.78		  3.42   	  30.52		
 41.83   	 -45.78		  3.54   	  20.35		
 41.65   	 -40.69		  3.62   	  25.43		
 41.49   	 -45.78		  3.72   	  20.35		
 41.30   	 -45.78		  3.80   	  15.26		
 41.12   	 -45.78		  3.87   	  10.17		
 40.94   	 -50.86		  3.91   	 -10.17		
 40.73   	 -45.78		  3.87   	  10.17		
 40.55   	 -35.61		  3.91   	  15.26		
 40.41   	 -30.52		  3.97   	  15.26		
 40.28   	 -35.61		  4.03   	  30.52		
 40.14   	 -35.61		  4.15   	  35.61		
 40.00   	 -40.69		  4.29   	  20.35		
 39.84   	 -40.69		  4.37   	  10.17		
 39.67   	 -45.78		  4.42   	  10.17		
 39.49   	 -35.61		  4.46   	  25.43		
 39.35   	 -30.52		  4.56   	  35.61		
 39.23   	 -30.52		  4.70   	  45.78		
 39.10   	 -35.61		  4.88   	  50.86		
 38.96   	 -30.52		  5.09   	  40.69		
 38.84   	 -40.69		  5.25   	  40.69		
 38.68   	 -35.61		  5.41   	  30.52		
 38.53   	 -45.78		  5.53   	  30.52		
 38.35   	 -40.69		  5.66   	  30.52		
 38.19   	 -30.52		  5.78   	  40.69		
 38.07   	 -35.61		  5.94   	  35.61		
 37.92   	 -45.78		  6.08   	  40.69		
 37.74   	 -35.61		  6.25   	  50.86		
 37.60   	 -30.52		  6.45   	  50.86		
 37.48   	 -40.69		  6.65   	  50.86		
 37.31   	 -30.52		  6.86(E)	  45.78		
 37.19   	 -35.61		  7.04   	  30.52		
 37.05   	 -61.04		  7.16   	   5.09		
 36.81   	 -50.86		  7.18   	  10.17		
 36.60   	 -35.61		  7.22   	  10.17		
 36.46   	 -25.43		  7.26   	  35.61		
 36.36   	 -20.35		  7.41   	  61.04		
 36.28   	 -20.35		  7.65   	  71.21		
 36.20   	 -20.35		  7.93   	  50.86		
 36.11   	 -30.52		  8.14   	  40.69		
 35.99   	 -35.61		  8.30   	  45.78		
 35.85   	 -40.69		  8.48   	  45.78		
 35.69   	 -40.69		  8.67   	  76.30		
 35.52   	 -35.61		  8.97   	 111.90		
 35.38   	 -30.52		  9.42   	 147.51		
 35.26   	 -30.52		 10.01   	 218.72		
 35.14   	 -25.43		 10.89   	 305.19		
 35.04   	 -20.35		 12.11   	 340.79		
 34.95   	 -25.43		 13.47   	 310.27		
 34.85   	 -35.61		 14.71   	 295.01		
 34.71   	 -30.52		 15.89   	 310.27		
 34.59   	 -30.52		 17.13   	 330.62		
 34.47   	 -35.61		 18.45   	 345.88		
 34.32   	 -30.52		 19.84   	 356.05		
 34.20   	 -30.52		 21.26   	 361.14		
 34.08   	 -40.69		 22.71   	 366.22		
 33.92   	 -30.52		 24.17   	 366.22		
 33.79   	 -20.35		 25.64   	 356.05		
 33.71   	 -20.35		 27.06   	 335.71		
 33.63   	 -30.52		 28.40   	 320.45		
 33.51   	 -25.43		 29.68   	 300.10		
 33.41   	 -15.26		 30.88   	 295.01		
 33.35   	  -5.09		 32.06   	 305.19		
 33.33(D)	  10.17		 33.29   	 305.19		
 33.37   	  35.61		 34.51   	 300.10		
 33.51   	  71.21		 35.71   	 284.84		
 33.79   	 122.07		 36.85   	 279.75		
 34.28   	 167.85		 37.97   	 269.58		
 34.95   	 188.20		 39.04   	 254.32		
 35.71   	 198.37		 40.06   	 239.06		
 36.50   	 208.54		 41.02   	 223.80		
 37.33   	 213.63		 41.91   	 218.72		
 38.19   	 218.72		 42.79   	 228.89		
 39.06   	 223.80		 43.70   	 218.72		
 39.96   	 233.98		 44.58   	 213.63		
 40.90   	 249.24		 45.43   	 203.46		
 41.89   	 254.32		 46.25   	 183.11		
 42.91   	 264.50		 46.98   	 152.59		
 43.97   	 269.58		 47.59   	 127.16		
 45.05   	 284.84		 48.10   	 111.90		
 46.18   	 305.19		 48.55   	 116.99		
 47.41   	 330.62		 49.01   	 137.33		
 48.73   	 345.88		 49.56   	 137.33		
 50.11   	 345.88		 50.11   	 122.07		
 51.50   	 330.62		 50.60   	 106.82		
 52.82   	 330.62		 51.03   	  71.21		
 54.14   	 325.53		 51.31   	  61.04		
 55.44   	 315.36		 51.56   	  71.21		
 56.70   	 300.10		 51.84   	  66.12		
 57.90   	 284.84		 52.11   	  71.21		
 59.04   	 274.67		 52.39   	  55.95		
 60.14   	 259.41		 52.61   	  40.69		
 61.18   	 233.98		 52.78   	  25.43		
 62.12   	 223.80		 52.88   	  15.26		
 63.01   	 218.72		 52.94   	  15.26		
 63.89   	 193.29		 53.00   	  10.17		
 64.66   	 162.77		 53.04(S)	   0.00		
 65.31   	 132.25		 53.04   	 -20.35		
 65.84   	 106.82		 52.96   	 -35.61		
 66.27   	 101.73		 52.82   	 -30.52		
 66.67   	  71.21		 52.70   	 -30.52		
 66.96   	  30.52		 52.57   	 -35.61		
 67.08   	   5.09		 52.43   	 -55.95		
 67.10(S)	 -20.35		 52.21   	 -71.21		
 67.02   	 -30.52		 51.92   	 -86.47		
 66.90   	 -35.61		 51.58   	 -86.47		
 66.75   	 -40.69		 51.23   	 -81.38		
 66.59   	 -55.95		 50.91   	 -91.56		
 66.37   	 -71.21		 50.54   	 -96.64		
 66.08   	 -76.30		 50.15   	-101.73		
 65.78   	 -76.30		 49.75   	-116.99		
 65.47   	 -91.56		 49.28   	-137.33		
 65.11   	-122.07		 48.73   	-188.20		
 64.62   	-132.25		 47.98   	-233.98		
 64.09   	-132.25		 47.04   	-274.67		
 63.56   	-122.07		 45.94   	-305.19		
 63.07   	-116.99		 44.72   	-340.79		
 62.60   	-132.25		 43.36   	-386.57		
 62.08   	-132.25		 41.81   	-412.00		
 61.55   	-122.07		 40.16   	-422.18		
 61.06   	-127.16		 38.47   	-437.43		
 60.55   	-137.33		 36.72   	-437.43		
 60.00   	-147.51		 34.97   	-432.35		
 59.41   	-162.77		 33.25   	-462.87		
 58.76   	-178.03		 31.39   	-513.73		
 58.05   	-193.29		 29.34   	-549.34		
 57.27   	-178.03		 27.14   	-554.42		
 56.56   	-172.94		 24.92   	-528.99		
 55.87   	-178.03		 22.81   	-483.21		
 55.16   	-172.94		 20.87   	-452.69		
 54.47   	-157.68		 19.06   	-412.00		
 53.83   	-152.59		 17.42   	-381.48		
 53.22   	-147.51		 15.89   	-345.88		
 52.63   	-142.42		 14.51   	-320.45		
 52.06   	-132.25		 13.22   	-305.19		
 51.54   	-116.99		 12.00   	-284.84		
 51.07   	-116.99		 10.86   	-279.75		
 50.60   	-116.99		  9.75   	-284.84		
 50.13   	-111.90		  8.61   	-279.75		
 49.68   	-116.99		  7.49   	-249.24		
 49.22   	-122.07		  6.49   	-223.80		
 48.73   	-132.25		  5.60   	-183.11		
 48.20   	-127.16		  4.86   	-111.90		
 47.69   	-111.90		  4.42   	 -45.78		
 47.24   	 -96.64		  4.23   	 -10.17		
 46.86   	 -91.56		  4.19   	  10.17		
 46.49   	 -86.47		  4.23   	   5.09		
 46.14   	 -81.38		  4.25   	 -35.61		
 45.82   	 -76.30		  4.11   	 -50.86		
 45.51   	 -66.12		  3.91   	 -45.78		
 45.25   	 -71.21		  3.72   	 -55.95		
 44.96   	 -71.21		  3.50   	 -50.86		
 44.68   	 -76.30		  3.30   	 -40.69		
 44.37   	 -66.12		  3.13   	 -20.35		
 44.11   	 -71.21		  3.05   	 -20.35		
 43.82   	 -66.12		  2.97   	 -15.26		
 43.56   	 -45.78		  2.91   	 -20.35		
 43.38   	 -45.78		  2.83   	  -5.09		
 43.19   	 -50.86		  2.81   	  -5.09		
 42.99   	 -61.04		  2.79   	 -15.26		
 42.75   	 -55.95		  2.73   	  -5.09		
 42.52   	 -55.95		  2.71(D)	   0.00		
 42.30   	 -55.95		  2.71   	   5.09		
 42.08   	 -45.78		  2.73   	   5.09		
 41.89   	 -45.78		  2.75   	  10.17		
 41.71   	 -40.69		  2.79   	  15.26		
 41.55   	 -40.69		  2.85   	  15.26		
 41.38   	 -45.78		  2.91   	   0.00		
 41.20   	 -40.69		  2.91   	  -5.09		
 41.04   	 -40.69		  2.89   	   0.00		
 40.87   	 -50.86		  2.89   	  15.26		
 40.67   	 -45.78		  2.95   	  20.35		
 40.49   	 -40.69		  3.03   	  25.43		
 40.33   	 -35.61		  3.13   	  30.52		
 40.18   	 -35.61		  3.26   	  25.43		
 40.04   	 -30.52		  3.36   	  30.52		
 39.92   	 -25.43		  3.48   	  20.35		
 39.82   	 -30.52		  3.56   	  25.43		
 39.69   	 -40.69		  3.66   	  20.35		
 39.53   	 -45.78		  3.74   	  10.17		
 39.35   	 -40.69		  3.78   	  10.17		
 39.19   	 -35.61		  3.83   	  40.69		
 39.04   	 -35.61		  3.99   	  35.61		
 38.90   	 -30.52		  4.13   	  25.43		
 38.78   	 -30.52		  4.23   	  40.69		
 38.66   	 -25.43		  4.39   	  50.86		
 38.56   	 -20.35		  4.60   	  50.86		
 38.47   	 -30.52		  4.80   	  45.78		
 38.35   	 -45.78		  4.98   	  30.52		
 38.17   	 -45.78		  5.11   	  25.43		
 37.99   	 -45.78		  5.21   	  25.43		
 37.80   	 -45.78		  5.31   	  25.43		
 37.62   	 -35.61		  5.41   	  45.78		
 37.48   	 -30.52		  5.60   	  55.95		
 37.35   	 -35.61		  5.82   	  45.78		
 37.21   	 -20.35		  6.00   	  55.95		
 37.13   	 -20.35		  6.23   	  66.12		
 37.05   	 -35.61		  6.49   	  50.86		
 36.91   	 -50.86		  6.69(E)	  30.52		
 36.70   	 -35.61		  6.82   	  45.78		
 36.56   	 -25.43		  7.00   	  45.78		
 36.46   	 -25.43		  7.18   	  40.69		
 36.36   	 -40.69		  7.34   	  30.52		
 36.20   	 -40.69		  7.47   	  25.43		
 36.03   	 -40.69		  7.57   	  10.17		
 35.87   	 -40.69		  7.61   	  10.17		
 35.71   	 -30.52		  7.65   	  30.52		
 35.58   	 -25.43		  7.77   	  55.95		
 35.48   	 -25.43		  8.00   	  55.95		
 35.38   	 -25.43		  8.22   	  71.21		
 35.28   	 -30.52		  8.50   	  86.47		
 35.16   	 -30.52		  8.85   	  96.64		
 35.04   	 -35.61		  9.24   	 111.90		
 34.89   	 -40.69		  9.68   	 162.77		
 34.73   	 -30.52		 10.34   	 249.24		
 34.61   	 -30.52		 11.33   	 315.36		
 34.49   	 -25.43		 12.59   	 320.45		
 34.38   	 -25.43		 13.88   	 300.10		
 34.28   	 -20.35		 15.08   	 305.19		
 34.20   	 -15.26		 16.30   	 330.62		
 34.14   	 -20.35		 17.62   	 356.05		
 34.06   	 -45.78		 19.04   	 335.71		
 33.88   	 -50.86		 20.39   	 320.45		
 33.67   	 -45.78		 21.67   	 340.79		
 33.49   	 -25.43		 23.03   	 361.14		
 33.39   	 -25.43		 24.48   	 366.22		
 33.29   	 -25.43		 25.94   	 366.22		
 33.18   	 -25.43		 27.41   	 356.05		
 33.08   	 -10.17		 28.83   	 330.62		
 33.04   	  -5.09		 30.15   	 305.19		
 33.02   	  -5.09		 31.37   	 305.19		
 33.00(D)	   5.09		 32.59   	 295.01		
 33.02   	  25.43		 33.77   	 289.93		
 33.12   	  61.04		 34.93   	 284.84		
 33.37   	  96.64		 36.07   	 284.84		
 33.75   	 137.33		 37.21   	 279.75		
 34.30   	 162.77		 38.33   	 269.58		
 34.95   	 183.11		 39.41   	 249.24		
 35.69   	 203.46		 40.41   	 239.06		
 36.50   	 213.63		 41.36   	 244.15		
 37.35   	 223.80		 42.34   	 239.06		
 38.25   	 228.89		 43.30   	 228.89		
 39.17   	 233.98		 44.21   	 218.72		
 40.10   	 239.06		 45.09   	 203.46		
 41.06   	 249.24		 45.90   	 188.20		
 42.05   	 269.58		 46.65   	 172.94		
 43.13   	 284.84		 47.34   	 162.77		
 44.27   	 289.93		 48.00   	 162.77		
 45.43   	 310.27		 48.65   	 162.77		
 46.67   	 335.71		 49.30   	 147.51		
 48.02   	 335.71		 49.89   	 142.42		
 49.36   	 335.71		 50.46   	 127.16		
 50.70   	 340.79		 50.97   	 111.90		
 52.06   	 345.88		 51.41   	 101.73		
 53.45   	 350.97		 51.82   	  96.64		
 54.85   	 340.79		 52.21   	  96.64		
 56.22   	 325.53		 52.59   	  81.38		
 57.52   	 289.93		 52.92   	  71.21		
 58.68   	 284.84		 53.20   	  61.04		
 59.82   	 269.58		 53.45   	  45.78		
 60.89   	 244.15		 53.63   	  30.52		
 61.87   	 233.98		 53.75   	  30.52		
 62.81   	 223.80		 53.88   	  25.43		
 63.70   	 223.80		 53.98   	  30.52		
 64.60   	 208.54		 54.10   	  25.43		
 65.43   	 178.03		 54.20   	  10.17		
 66.14   	 132.25		 54.24(S)	 -15.26		
 66.67   	  91.56		 54.18   	 -45.78		
 67.04   	  66.12		 54.00   	 -45.78		
 67.30   	  55.95		 53.81   	 -40.69		
 67.53   	  35.61		 53.65   	 -45.78		
 67.67   	  25.43		 53.47   	 -45.78		
 67.77   	   5.09		 53.29   	 -45.78		
 67.79(S)	 -20.35		 53.10   	 -45.78		
 67.71   	 -35.61		 52.92   	 -61.04		
 67.57   	 -55.95		 52.68   	 -81.38		
 67.34   	 -71.21		 52.35   	 -96.64		
 67.06   	 -71.21		 51.96   	-101.73		
 66.77   	 -71.21		 51.56   	-116.99		
 66.49   	 -66.12		 51.09   	-122.07		
 66.23   	 -76.30		 50.60   	-137.33		
 65.92   	 -91.56		 50.05   	-167.85		
 65.55   	-111.90		 49.38   	-213.63		
 65.11   	-122.07		 48.52   	-259.41		
 64.62   	-127.16		 47.49   	-315.36		
 64.11   	-132.25		 46.23   	-356.05		
 63.58   	-142.42		 44.80   	-391.66		
 63.01   	-152.59		 43.23   	-422.18		
 62.40   	-152.59		 41.55   	-417.09		
 61.79   	-147.51		 39.88   	-422.18		
 61.20   	-132.25		 38.19   	-417.09		
 60.67   	-137.33		 36.52   	-422.18		
 60.12   	-157.68		 34.83   	-467.95		
 59.49   	-162.77		 32.96   	-523.90		
 58.84   	-172.94		 30.86   	-559.51		
 58.15   	-178.03		 28.63   	-554.42		
 57.44   	-188.20		 26.41   	-528.99		
 56.68   	-193.29		 24.29   	-483.21		
 55.91   	-178.03		 22.36   	-417.09		
 55.20   	-152.59		 20.69   	-376.40		
 54.59   	-142.42		 19.19   	-340.79		
 54.02   	-127.16		 17.82   	-325.53		
 53.51   	-127.16		 16.52   	-325.53		
 53.00   	-132.25		 15.22   	-310.27		
 52.47   	-127.16		 13.98   	-295.01		
 51.96   	-122.07		 12.80   	-300.10		
 51.47   	-122.07		 11.60   	-305.19		
 50.99   	-132.25		 10.38   	-300.10		
 50.46   	-127.16		  9.18   	-279.75		
 49.95   	-116.99		  8.06   	-244.15		
 49.48   	-101.73		  7.08   	-183.11		
 49.07   	-106.82		  6.35   	-127.16		
 48.65   	-106.82		  5.84   	 -50.86		
 48.22   	-116.99		  5.64   	   0.00		
 47.75   	-101.73		  5.64   	  40.69		
 47.34   	 -71.21		  5.80   	  50.86		
 47.06   	 -61.04		  6.00   	  45.78		
 46.82   	 -66.12		  6.19   	  10.17		
 46.55   	 -66.12		  6.23   	 -25.43		
 46.29   	 -76.30		  6.12   	 -55.95		
 45.98   	 -76.30		  5.90   	 -81.38		
 45.68   	 -81.38		  5.57   	 -66.12		
 45.35   	 -71.21		  5.31   	 -40.69		
 45.07   	 -61.04		  5.15   	  -5.09		
 44.82   	 -55.95		  5.13   	  15.26		
 44.60   	 -50.86		  5.19   	   5.09		
 44.39   	 -50.86		  5.21   	  -5.09		
 44.19   	 -55.95		  5.19   	 -30.52		
 43.97   	 -55.95		  5.07   	 -30.52		
 43.74   	 -50.86		  4.94   	 -25.43		
 43.54   	 -50.86		  4.84   	  -5.09		
 43.34   	 -61.04		  4.82(D)	   5.09		
 43.09   	 -55.95		  4.84   	  15.26		
 42.87   	 -45.78		  4.90   	  15.26		
 42.69   	 -30.52		  4.96   	  15.26		
