WITTCASE NUMBER: HA003085
SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  LFA     	  LFA'		  RV     	  RV'		
 58.01   	 -45.78		  4.66   	 111.90		
 57.82   	 -40.69		  5.11   	 106.82		
 57.66   	 -40.69		  5.53   	 106.82		
 57.50   	 -40.69		  5.96   	 101.73		
 57.33   	 -40.69		  6.37   	 101.73		
 57.17   	 -45.78		  6.78   	  96.64		
 56.99   	 -50.86		  7.16   	  91.56		
 56.79   	 -45.78		  7.53   	  81.38		
 56.60   	 -45.78		  7.85   	  81.38		
 56.42   	 -45.78		  8.18   	  71.21		
 56.24   	 -50.86		  8.46   	  61.04		
 56.03   	 -55.95		  8.71   	  61.04		
 55.81   	 -45.78		  8.95   	  45.78		
 55.63   	 -50.86		  9.14   	  40.69		
 55.42   	 -50.86		  9.30   	  30.52		
 55.22   	 -55.95		  9.42   	  30.52		
 54.99   	 -55.95		  9.54   	  15.26		
 54.77   	 -55.95		  9.60   	  15.26		
 54.55   	 -45.78		  9.66   	   5.09		
 54.36   	 -50.86		  9.68   	   0.00		
 54.16   	 -50.86		  9.68   	   0.00		
 53.96   	 -50.86		  9.68   	   0.00		
 53.75   	 -50.86		  9.68   	  -5.09		
 53.55   	 -40.69		  9.66   	  -5.09		
 53.39   	 -40.69		  9.64   	  -5.09		
 53.22   	 -45.78		  9.62   	  -5.09		
 53.04   	 -40.69		  9.60   	  -5.09		
 52.88   	 -40.69		  9.58   	   0.00		
 52.72   	 -35.61		  9.58   	   0.00		
 52.57   	 -40.69		  9.58(E)	   5.09		
 52.41   	 -40.69		  9.60   	  10.17		
 52.25   	 -35.61		  9.64   	  10.17		
 52.11   	 -40.69		  9.68   	  15.26		
 51.94   	 -40.69		  9.75   	  25.43		
 51.78   	 -40.69		  9.85   	  25.43		
 51.62   	 -45.78		  9.95   	  25.43		
 51.43   	 -45.78		 10.05   	  30.52		
 51.25   	 -35.61		 10.17   	  30.52		
 51.11   	 -35.61		 10.29   	  25.43		
 50.97   	 -40.69		 10.40   	  30.52		
 50.80   	 -45.78		 10.52   	  30.52		
 50.62   	 -40.69		 10.64   	  30.52		
 50.46   	 -35.61		 10.76   	  35.61		
 50.32   	 -30.52		 10.91   	  35.61		
 50.19   	 -40.69		 11.05   	  40.69		
 50.03   	 -40.69		 11.21   	  35.61		
 49.87   	 -35.61		 11.35   	  45.78		
 49.73   	 -30.52		 11.54   	  40.69		
 49.60   	 -35.61		 11.70   	  50.86		
 49.46   	 -40.69		 11.90   	  55.95		
 49.30   	 -35.61		 12.13   	  55.95		
 49.16   	 -35.61		 12.35   	  61.04		
 49.01   	 -35.61		 12.59   	  76.30		
 48.87   	 -35.61		 12.90   	  96.64		
 48.73   	 -30.52		 13.29   	 127.16		
 48.61   	 -30.52		 13.79   	 162.77		
 48.48   	 -40.69		 14.45   	 172.94		
 48.32   	 -30.52		 15.14   	 172.94		
 48.20   	 -40.69		 15.83   	 203.46		
 48.04   	 -40.69		 16.64   	 198.37		
 47.87   	 -40.69		 17.44   	 208.54		
 47.71   	 -40.69		 18.27   	 213.63		
 47.55   	 -35.61		 19.13   	 223.80		
 47.41   	 -35.61		 20.02   	 233.98		
 47.26   	 -40.69		 20.96   	 239.06		
 47.10   	 -40.69		 21.91   	 244.15		
 46.94   	 -35.61		 22.89   	 249.24		
 46.80   	 -40.69		 23.89   	 249.24		
 46.63   	 -30.52		 24.88   	 249.24		
 46.51   	 -25.43		 25.88   	 249.24		
 46.41   	 -25.43		 26.88   	 244.15		
 46.31   	 -35.61		 27.85   	 239.06		
 46.16   	 -25.43		 28.81   	 233.98		
 46.06   	 -15.26		 29.75   	 228.89		
 46.00   	 -15.26		 30.66   	 213.63		
 45.94(D)	   0.00		 31.52   	 208.54		
 45.94   	  10.17		 32.35   	 188.20		
 45.98   	  35.61		 33.10   	 178.03		
 46.12   	  50.86		 33.81   	 162.77		
 46.33   	  81.38		 34.47   	 147.51		
 46.65   	 101.73		 35.06   	 132.25		
 47.06   	 127.16		 35.58   	 111.90		
 47.57   	 162.77		 36.03   	  96.64		
 48.22   	 193.29		 36.42   	  71.21		
 48.99   	 218.72		 36.70   	  61.04		
 49.87   	 254.32		 36.95   	  40.69		
 50.88   	 279.75		 37.11   	  20.35		
 52.00   	 305.19		 37.19   	   5.09		
 53.22   	 325.53		 37.21(S)	 -10.17		
 54.53   	 350.97		 37.17   	 -25.43		
 55.93   	 371.31		 37.07   	 -40.69		
 57.42   	 381.48		 36.91   	 -50.86		
 58.94   	 401.83		 36.70   	 -71.21		
 60.55   	 417.09		 36.42   	 -76.30		
 62.22   	 417.09		 36.11   	 -86.47		
 63.89   	 417.09		 35.77   	 -96.64		
 65.55   	 412.00		 35.38   	-106.82		
 67.20   	 401.83		 34.95   	-111.90		
 68.81   	 386.57		 34.51   	-116.99		
 70.36   	 371.31		 34.04   	-127.16		
 71.84   	 361.14		 33.53   	-127.16		
 73.29   	 335.71		 33.02   	-137.33		
 74.63   	 305.19		 32.47   	-137.33		
 75.85   	 279.75		 31.92   	-137.33		
 76.97   	 254.32		 31.37   	-137.33		
 77.99   	 223.80		 30.82   	-142.42		
 78.88   	 198.37		 30.25   	-142.42		
 79.67   	 172.94		 29.68   	-132.25		
 80.37   	 137.33		 29.16   	-132.25		
 80.92   	 116.99		 28.63   	-127.16		
 81.38   	  96.64		 28.12   	-127.16		
 81.77   	  81.38		 27.61   	-116.99		
 82.10   	  50.86		 27.14   	-116.99		
 82.30   	  35.61		 26.67   	-111.90		
 82.44   	  15.26		 26.23   	-106.82		
 82.50   	   5.09		 25.80   	-106.82		
 82.52(S)	 -15.26		 25.37   	-101.73		
 82.46   	 -30.52		 24.96   	-101.73		
 82.34   	 -40.69		 24.56   	 -96.64		
 82.18   	 -50.86		 24.17   	 -96.64		
 81.97   	 -66.12		 23.78   	 -91.56		
 81.71   	 -81.38		 23.42   	 -96.64		
 81.38   	 -91.56		 23.03   	 -96.64		
 81.02   	-101.73		 22.64   	 -96.64		
 80.61   	-122.07		 22.26   	-106.82		
 80.12   	-132.25		 21.83   	-111.90		
 79.59   	-122.07		 21.38   	-116.99		
 79.10   	-137.33		 20.92   	-122.07		
 78.56   	-152.59		 20.43   	-137.33		
 77.94   	-147.51		 19.88   	-147.51		
 77.35   	-142.42		 19.29   	-157.68		
 76.79   	-147.51		 18.66   	-162.77		
 76.20   	-157.68		 18.01   	-178.03		
 75.56   	-157.68		 17.29   	-188.20		
 74.93   	-157.68		 16.54   	-193.29		
 74.30   	-147.51		 15.77   	-203.46		
 73.71   	-157.68		 14.95   	-213.63		
 73.08   	-167.85		 14.10   	-213.63		
 72.41   	-167.85		 13.25   	-218.72		
 71.74   	-162.77		 12.37   	-223.80		
 71.09   	-162.77		 11.48   	-218.72		
 70.44   	-172.94		 10.60   	-223.80		
 69.75   	-183.11		  9.70   	-218.72		
 69.01   	-172.94		  8.83   	-213.63		
 68.32   	-167.85		  7.98   	-213.63		
 67.65   	-172.94		  7.12   	-203.46		
 66.96   	-178.03		  6.31   	-203.46		
 66.25   	-162.77		  5.49   	-183.11		
 65.59   	-162.77		  4.76   	-178.03		
 64.94   	-162.77		  4.05   	-162.77		
 64.29   	-147.51		  3.40   	-147.51		
 63.70   	-132.25		  2.81   	-132.25		
 63.17   	-142.42		  2.28   	-111.90		
 62.60   	-127.16		  1.83   	 -96.64		
 62.10   	-111.90		  1.44   	 -81.38		
 61.65   	-106.82		  1.12   	 -61.04		
 61.22   	 -96.64		  0.87   	 -45.78		
 60.83   	 -81.38		  0.69   	 -25.43		
 60.51   	 -81.38		  0.59   	 -10.17		
 60.18   	 -71.21		  0.55(D)	  10.17		
 59.90   	 -71.21		  0.59   	  20.35		
 59.61   	 -55.95		  0.67   	  40.69		
 59.39   	 -50.86		  0.83   	  50.86		
 59.19   	 -50.86		  1.04   	  61.04		
 58.98   	 -50.86		  1.28   	  71.21		
 58.78   	 -45.78		  1.57   	  81.38		
 58.60   	 -40.69		  1.89   	  91.56		
 58.43   	 -45.78		  2.26   	  91.56		
 58.25   	 -45.78		  2.62   	  91.56		
 58.07   	 -40.69		  2.99   	 101.73		
 57.90   	 -40.69		  3.40   	 101.73		
 57.74   	 -50.86		  3.80   	  96.64		
 57.54   	 -45.78		  4.19   	 101.73		
 57.35   	 -40.69		  4.60   	  96.64		
 57.19   	 -40.69		  4.98   	  91.56		
 57.03   	 -50.86		  5.35   	  91.56		
 56.83   	 -50.86		  5.72   	  86.47		
 56.62   	 -40.69		  6.06   	  76.30		
 56.46   	 -45.78		  6.37   	  71.21		
 56.28   	 -50.86		  6.65   	  66.12		
 56.07   	 -55.95		  6.92   	  55.95		
 55.85   	 -50.86		  7.14   	  50.86		
 55.65   	 -50.86		  7.34   	  45.78		
 55.44   	 -50.86		  7.53   	  35.61		
 55.24   	 -61.04		  7.67   	  30.52		
 54.99   	 -55.95		  7.79   	  25.43		
 54.77   	 -45.78		  7.89   	  15.26		
 54.59   	 -50.86		  7.96   	  10.17		
 54.38   	 -55.95		  8.00   	   5.09		
 54.16   	 -50.86		  8.02   	   0.00		
 53.96   	 -45.78		  8.02   	   0.00		
 53.77   	 -50.86		  8.02   	 -10.17		
 53.57   	 -45.78		  7.98   	  -5.09		
 53.39   	 -40.69		  7.96   	  -5.09		
 53.22   	 -50.86		  7.93   	 -10.17		
 53.02   	 -45.78		  7.89   	  -5.09		
 52.84   	 -40.69		  7.87   	   0.00		
 52.68   	 -35.61		  7.87   	   0.00		
 52.53   	 -45.78		  7.87   	   0.00		
 52.35   	 -40.69		  7.87(E)	  10.17		
 52.19   	 -35.61		  7.91   	  15.26		
 52.04   	 -35.61		  7.98   	  20.35		
 51.90   	 -40.69		  8.06   	  25.43		
 51.74   	 -35.61		  8.16   	  25.43		
 51.60   	 -45.78		  8.26   	  35.61		
 51.41   	 -40.69		  8.40   	  40.69		
 51.25   	 -40.69		  8.57   	  40.69		
 51.09   	 -40.69		  8.73   	  40.69		
 50.93   	 -40.69		  8.89   	  40.69		
 50.76   	 -45.78		  9.05   	  45.78		
 50.58   	 -40.69		  9.24   	  40.69		
 50.42   	 -40.69		  9.40   	  40.69		
 50.25   	 -45.78		  9.56   	  40.69		
 50.07   	 -45.78		  9.73   	  40.69		
 49.89   	 -40.69		  9.89   	  40.69		
 49.73   	 -40.69		 10.05   	  40.69		
 49.56   	 -40.69		 10.21   	  40.69		
 49.40   	 -35.61		 10.38   	  45.78		
 49.26   	 -40.69		 10.56   	  45.78		
 49.09   	 -35.61		 10.74   	  45.78		
 48.95   	 -30.52		 10.93   	  45.78		
 48.83   	 -35.61		 11.11   	  55.95		
 48.69   	 -35.61		 11.33   	  61.04		
 48.55   	 -35.61		 11.58   	  66.12		
 48.40   	 -30.52		 11.84   	  86.47		
 48.28   	 -35.61		 12.19   	 111.90		
 48.14   	 -30.52		 12.63   	 132.25		
 48.02   	 -25.43		 13.16   	 152.59		
 47.91   	 -35.61		 13.77   	 167.85		
 47.77   	 -40.69		 14.45   	 203.46		
 47.61   	 -30.52		 15.26   	 203.46		
 47.49   	 -35.61		 16.07   	 203.46		
 47.34   	 -40.69		 16.89   	 208.54		
 47.18   	 -40.69		 17.72   	 213.63		
 47.02   	 -30.52		 18.58   	 233.98		
 46.90   	 -35.61		 19.51   	 239.06		
 46.75   	 -40.69		 20.47   	 254.32		
 46.59   	 -40.69		 21.49   	 254.32		
 46.43   	 -25.43		 22.50   	 259.41		
 46.33   	 -35.61		 23.54   	 254.32		
 46.18   	 -40.69		 24.56   	 249.24		
 46.02   	 -35.61		 25.55   	 249.24		
 45.88   	 -25.43		 26.55   	 244.15		
 45.78   	 -30.52		 27.53   	 244.15		
 45.66   	 -25.43		 28.50   	 228.89		
 45.55   	 -20.35		 29.42   	 218.72		
 45.47   	 -15.26		 30.29   	 208.54		
 45.41   	 -10.17		 31.13   	 198.37		
 45.37(D)	  20.35		 31.92   	 178.03		
 45.45   	  35.61		 32.63   	 167.85		
 45.59   	  50.86		 33.31   	 147.51		
 45.80   	  71.21		 33.90   	 132.25		
 46.08   	  96.64		 34.43   	 111.90		
 46.47   	 132.25		 34.87   	  96.64		
 47.00   	 152.59		 35.26   	  76.30		
 47.61   	 178.03		 35.56   	  61.04		
 48.32   	 213.63		 35.81   	  45.78		
 49.18   	 249.24		 35.99   	  25.43		
 50.17   	 269.58		 36.09   	   5.09		
 51.25   	 295.01		 36.11(S)	  -5.09		
 52.43   	 325.53		 36.09   	 -15.26		
 53.73   	 340.79		 36.03   	 -35.61		
 55.10   	 356.05		 35.89   	 -45.78		
 56.52   	 381.48		 35.71   	 -61.04		
 58.05   	 391.66		 35.46   	 -71.21		
 59.61   	 396.74		 35.18   	 -81.38		
 61.20   	 401.83		 34.85   	 -86.47		
 62.81   	 401.83		 34.51   	-101.73		
 64.41   	 391.66		 34.10   	-101.73		
 65.98   	 386.57		 33.69   	-116.99		
 67.53   	 371.31		 33.22   	-116.99		
 69.01   	 356.05		 32.76   	-122.07		
 70.44   	 330.62		 32.27   	-122.07		
 71.76   	 315.36		 31.78   	-132.25		
 73.02   	 289.93		 31.25   	-127.16		
 74.18   	 264.50		 30.74   	-132.25		
 75.24   	 239.06		 30.21   	-127.16		
 76.20   	 213.63		 29.70   	-127.16		
 77.05   	 188.20		 29.20   	-127.16		
 77.80   	 162.77		 28.69   	-122.07		
 78.45   	 137.33		 28.20   	-116.99		
 79.00   	 116.99		 27.73   	-116.99		
 79.47   	  91.56		 27.26   	-111.90		
 79.84   	  81.38		 26.82   	-111.90		
 80.16   	  61.04		 26.37   	-106.82		
 80.41   	  45.78		 25.94   	-106.82		
 80.59   	  20.35		 25.51   	-101.73		
 80.67   	  10.17		 25.11   	-101.73		
 80.71(S)	   0.00		 24.70   	 -96.64		
 80.71   	 -25.43		 24.31   	 -96.64		
 80.61   	 -35.61		 23.93   	 -96.64		
 80.47   	 -50.86		 23.54   	 -91.56		
 80.26   	 -66.12		 23.17   	 -91.56		
 80.00   	 -81.38		 22.81   	 -96.64		
 79.67   	 -91.56		 22.42   	 -91.56		
 79.31   	-101.73		 22.05   	-101.73		
 78.90   	-116.99		 21.65   	-106.82		
 78.43   	-122.07		 21.22   	-106.82		
 77.94   	-127.16		 20.79   	-116.99		
 77.44   	-132.25		 20.33   	-127.16		
 76.91   	-142.42		 19.82   	-137.33		
 76.34   	-137.33		 19.27   	-147.51		
 75.79   	-142.42		 18.68   	-157.68		
 75.22   	-152.59		 18.05   	-162.77		
 74.61   	-147.51		 17.40   	-178.03		
 74.02   	-152.59		 16.68   	-183.11		
 73.41   	-152.59		 15.95   	-198.37		
 72.80   	-152.59		 15.16   	-203.46		
 72.19   	-152.59		 14.34   	-213.63		
 71.58   	-157.68		 13.49   	-228.89		
 70.95   	-167.85		 12.57   	-228.89		
 70.27   	-162.77		 11.66   	-233.98		
 69.62   	-167.85		 10.72   	-233.98		
 68.95   	-172.94		  9.79   	-233.98		
 68.26   	-178.03		  8.85   	-228.89		
 67.55   	-178.03		  7.93   	-228.89		
 66.84   	-172.94		  7.02   	-223.80		
 66.14   	-162.77		  6.12   	-213.63		
 65.49   	-167.85		  5.27   	-203.46		
 64.82   	-167.85		  4.46   	-198.37		
 64.15   	-152.59		  3.66   	-178.03		
 63.54   	-152.59		  2.95   	-162.77		
 62.93   	-147.51		  2.30   	-147.51		
 62.34   	-132.25		  1.71   	-132.25		
 61.81   	-122.07		  1.18   	-111.90		
 61.32   	-116.99		  0.73   	 -91.56		
 60.85   	-111.90		  0.37   	 -76.30		
 60.41   	-101.73		  0.06   	 -55.95		
 60.00   	-101.73		 -0.16   	 -35.61		
 59.59   	 -81.38		 -0.31   	 -15.26		
 59.27   	 -76.30		 -0.37(D)	   0.00		
 58.96   	 -71.21		 -0.37   	  15.26		
 58.68   	 -71.21		 -0.31   	  35.61		
 58.39   	 -66.12		 -0.16   	  45.78		
 58.13   	 -55.95		  0.02   	  55.95		
 57.90   	 -50.86		  0.24   	  66.12		
 57.70   	 -50.86		  0.51   	  76.30		
 57.50   	 -45.78		  0.81   	  86.47		
 57.31   	 -45.78		  1.16   	  96.64		
 57.13   	 -40.69		  1.55   	  96.64		
 56.97   	 -40.69		  1.93   	 101.73		
 56.81   	 -40.69		  2.34   	 106.82		
 56.64   	 -35.61		  2.77   	 101.73		
 56.50   	 -35.61		  3.17   	 106.82		
 56.36   	 -40.69		  3.60   	 101.73		
 56.20   	 -45.78		  4.01   	 101.73		
 56.01   	 -35.61		  4.42   	  96.64		
 55.87   	 -45.78		  4.80   	  96.64		
 55.69   	 -40.69		  5.19   	  86.47		
 55.52   	 -45.78		  5.53   	  81.38		
 55.34   	 -45.78		  5.86   	  76.30		
 55.16   	 -45.78		  6.16   	  66.12		
 54.97   	 -45.78		  6.43   	  61.04		
 54.79   	 -50.86		  6.67   	  55.95		
 54.59   	 -45.78		  6.90   	  45.78		
 54.40   	 -45.78		  7.08   	  35.61		
 54.22   	 -50.86		  7.22   	  35.61		
 54.02   	 -45.78		  7.37   	  25.43		
 53.83   	 -45.78		  7.47   	  15.26		
 53.65   	 -50.86		  7.53   	  15.26		
 53.45   	 -45.78		  7.59   	  10.17		
 53.27   	 -40.69		  7.63   	   5.09		
 53.10   	 -50.86		  7.65   	   0.00		
 52.90   	 -45.78		  7.65   	   0.00		
 52.72   	 -40.69		  7.65   	   0.00		
 52.55   	 -45.78		  7.65   	  -5.09		
 52.37   	 -45.78		  7.63   	   0.00		
 52.19   	 -40.69		  7.63   	   0.00		
 52.02   	 -50.86		  7.63(E)	   5.09		
 51.82   	 -40.69		  7.65   	   5.09		
 51.66   	 -35.61		  7.67   	  10.17		
 51.52   	 -40.69		  7.71   	  15.26		
 51.35   	 -40.69		  7.77   	  25.43		
 51.19   	 -45.78		  7.87   	  25.43		
 51.01   	 -35.61		  7.98   	  35.61		
 50.86   	 -40.69		  8.12   	  35.61		
 50.70   	 -40.69		  8.26   	  50.86		
 50.54   	 -40.69		  8.46   	  45.78		
 50.38   	 -45.78		  8.65   	  50.86		
 50.19   	 -40.69		  8.85   	  50.86		
 50.03   	 -35.61		  9.05   	  50.86		
 49.89   	 -45.78		  9.26   	  45.78		
 49.70   	 -45.78		  9.44   	  45.78		
 49.52   	 -35.61		  9.62   	  45.78		
 49.38   	 -40.69		  9.81   	  45.78		
 49.22   	 -35.61		  9.99   	  45.78		
 49.07   	 -35.61		 10.17   	  40.69		
 48.93   	 -40.69		 10.34   	  45.78		
 48.77   	 -35.61		 10.52   	  40.69		
 48.63   	 -30.52		 10.68   	  45.78		
 48.50   	 -35.61		 10.86   	  45.78		
 48.36   	 -35.61		 11.05   	  45.78		
 48.22   	 -35.61		 11.23   	  50.86		
 48.08   	 -25.43		 11.43   	  55.95		
 47.98   	 -35.61		 11.66   	  66.12		
 47.83   	 -40.69		 11.92   	  81.38		
 47.67   	 -35.61		 12.25   	  96.64		
 47.53   	 -30.52		 12.63   	 122.07		
 47.41   	 -30.52		 13.12   	 137.33		
 47.28   	 -35.61		 13.67   	 152.59		
 47.14   	 -35.61		 14.28   	 162.77		
 47.00   	 -30.52		 14.93   	 188.20		
 46.88   	 -40.69		 15.69   	 188.20		
 46.71   	 -40.69		 16.44   	 193.29		
 46.55   	 -30.52		 17.21   	 198.37		
 46.43   	 -40.69		 18.01   	 218.72		
 46.27   	 -40.69		 18.88   	 228.89		
 46.10   	 -30.52		 19.80   	 244.15		
 45.98   	 -25.43		 20.77   	 244.15		
 45.88   	 -35.61		 21.75   	 254.32		
 45.74   	 -40.69		 22.77   	 249.24		
 45.57   	 -30.52		 23.76   	 249.24		
 45.45   	 -25.43		 24.76   	 249.24		
 45.35   	 -25.43		 25.76   	 249.24		
 45.25   	 -30.52		 26.75   	 244.15		
 45.13   	 -25.43		 27.73   	 244.15		
 45.03   	 -15.26		 28.71   	 228.89		
 44.96   	 -10.17		 29.62   	 223.80		
 44.92   	  -5.09		 30.52   	 208.54		
 44.90(D)	  10.17		 31.35   	 193.29		
 44.94   	  35.61		 32.13   	 183.11		
 45.09   	  45.78		 32.86   	 162.77		
 45.27   	  71.21		 33.51   	 147.51		
 45.55   	  96.64		 34.10   	 127.16		
 45.94   	 122.07		 34.61   	 111.90		
 46.43   	 157.68		 35.06   	  91.56		
 47.06   	 178.03		 35.42   	  71.21		
 47.77   	 208.54		 35.71   	  55.95		
 48.61   	 239.06		 35.93   	  35.61		
 49.56   	 274.67		 36.07   	  15.26		
 50.66   	 295.01		 36.13   	   5.09		
 51.84   	 320.45		 36.15(S)	 -10.17		
 53.12   	 345.88		 36.11   	 -30.52		
 54.51   	 356.05		 35.99   	 -40.69		
 55.93   	 376.40		 35.83   	 -50.86		
 57.44   	 391.66		 35.63   	 -71.21		
 59.00   	 401.83		 35.34   	 -71.21		
 60.61   	 396.74		 35.06   	 -86.47		
 62.20   	 401.83		 34.71   	 -96.64		
 63.80   	 396.74		 34.32   	-101.73		
 65.39   	 386.57		 33.92   	-106.82		
 66.94   	 371.31		 33.49   	-111.90		
 68.42   	 356.05		 33.04   	-122.07		
 69.85   	 335.71		 32.55   	-122.07		
 71.19   	 320.45		 32.06   	-122.07		
 72.47   	 289.93		 31.58   	-127.16		
 73.63   	 269.58		 31.07   	-127.16		
 74.71   	 249.24		 30.56   	-127.16		
 75.71   	 218.72		 30.05   	-127.16		
 76.58   	 193.29		 29.54   	-122.07		
 77.35   	 162.77		 29.05   	-122.07		
 78.01   	 147.51		 28.57   	-116.99		
 78.60   	 137.33		 28.10   	-111.90		
 79.15   	 111.90		 27.65   	-111.90		
 79.59   	  81.38		 27.20   	-111.90		
 79.92   	  71.21		 26.75   	-106.82		
 80.20   	  55.95		 26.33   	-101.73		
 80.43   	  25.43		 25.92   	-101.73		
 80.53   	   5.09		 25.51   	 -96.64		
 80.55(S)	   0.00		 25.13   	 -96.64		
 80.55   	 -25.43		 24.74   	 -96.64		
 80.45   	 -35.61		 24.35   	 -96.64		
 80.30   	 -40.69		 23.97   	 -96.64		
 80.14   	 -55.95		 23.58   	 -91.56		
 79.92   	 -71.21		 23.21   	 -96.64		
 79.63   	 -91.56		 22.83   	 -91.56		
 79.27   	 -91.56		 22.46   	-101.73		
 78.90   	 -96.64		 22.05   	-106.82		
 78.51   	-116.99		 21.63   	-116.99		
 78.05   	-127.16		 21.16   	-116.99		
 77.54   	-127.16		 20.69   	-127.16		
 77.03   	-137.33		 20.18   	-137.33		
 76.48   	-142.42		 19.63   	-147.51		
 75.91   	-137.33		 19.04   	-162.77		
 75.36   	-142.42		 18.39   	-172.94		
 74.79   	-152.59		 17.70   	-178.03		
 74.18   	-152.59		 16.99   	-193.29		
 73.57   	-152.59		 16.22   	-203.46		
 72.96   	-152.59		 15.40   	-208.54		
 72.35   	-157.68		 14.57   	-218.72		
 71.72   	-167.85		 13.69   	-223.80		
 71.05   	-157.68		 12.80   	-228.89		
 70.42   	-157.68		 11.88   	-233.98		
 69.79   	-172.94		 10.95   	-233.98		
 69.09   	-178.03		 10.01   	-233.98		
 68.38   	-172.94		  9.07   	-239.06		
 67.69   	-172.94		  8.12   	-233.98		
 67.00   	-172.94		  7.18   	-223.80		
 66.31   	-167.85		  6.29   	-218.72		
 65.64   	-162.77		  5.41   	-208.54		
 64.98   	-162.77		  4.58   	-198.37		
 64.33   	-157.68		  3.78   	-183.11		
 63.70   	-152.59		  3.05   	-172.94		
 63.09   	-142.42		  2.36   	-152.59		
 62.52   	-132.25		  1.75   	-142.42		
 61.99   	-127.16		  1.18   	-116.99		
 61.49   	-127.16		  0.71   	-101.73		
 60.98   	-111.90		  0.31   	 -81.38		
 60.53   	-101.73		 -0.02   	 -61.04		
 60.12   	 -96.64		 -0.26   	 -40.69		
 59.74   	 -91.56		 -0.43   	 -25.43		
 59.37   	 -81.38		 -0.53   	  -5.09		
 59.04   	 -76.30		 -0.55(D)	  10.17		
 58.74   	 -76.30		 -0.51   	  25.43		
 58.43   	 -61.04		 -0.41   	  40.69		
 58.19   	 -61.04		 -0.24   	  50.86		
 57.94   	 -55.95		 -0.04   	  66.12		
 57.72   	 -50.86		  0.22   	  76.30		
 57.52   	 -50.86		  0.53   	  81.38		
 57.31   	 -50.86		  0.85   	  96.64		
 57.11   	 -40.69		  1.24   	 101.73		
 56.95   	 -40.69		  1.65   	 101.73		
 56.79   	 -40.69		  2.05   	 106.82		
 56.62   	 -40.69		  2.48   	 106.82		
 56.46   	 -40.69		  2.91   	 111.90		
 56.30   	 -40.69		  3.36   	 101.73		
 56.13   	 -40.69		  3.76   	 106.82		
 55.97   	 -35.61		  4.19   	  96.64		
 55.83   	 -40.69		  4.58   	  96.64		
 55.67   	 -45.78		  4.96   	  91.56		
 55.48   	 -45.78		  5.33   	  81.38		
 55.30   	 -40.69		  5.66   	  81.38		
 55.14   	 -45.78		  5.98   	  71.21		
 54.95   	 -50.86		  6.27   	  61.04		
 54.75   	 -55.95		  6.51   	  55.95		
 54.53   	 -45.78		  6.73   	  50.86		
 54.34   	 -45.78		  6.94   	  40.69		
 54.16   	 -50.86		  7.10   	  35.61		
 53.96   	 -45.78		  7.24   	  30.52		
 53.77   	 -45.78		  7.37   	  20.35		
 53.59   	 -50.86		  7.45   	  20.35		
 53.39   	 -50.86		  7.53   	  10.17		
 53.18   	 -40.69		  7.57   	  10.17		
 53.02   	 -45.78		  7.61   	   5.09		
 52.84   	 -45.78		  7.63   	   0.00		
 52.65   	 -45.78		  7.63   	   5.09		
 52.47   	 -45.78		  7.65   	   0.00		
 52.29   	 -45.78		  7.65   	   0.00		
 52.11   	 -40.69		  7.65   	   0.00		
 51.94   	 -45.78		  7.65(E)	   5.09		
 51.76   	 -40.69		  7.67   	   5.09		
 51.60   	 -45.78		  7.69   	  15.26		
 51.41   	 -35.61		  7.75   	  10.17		
 51.27   	 -35.61		  7.79   	  20.35		
 51.13   	 -35.61		  7.87   	  30.52		
 50.99   	 -45.78		  8.00   	  25.43		
 50.80   	 -40.69		  8.10   	  35.61		
 50.64   	 -30.52		  8.24   	  45.78		
 50.52   	 -40.69		  8.42   	  45.78		
 50.36   	 -50.86		  8.61   	  45.78		
 50.15   	 -40.69		  8.79   	  45.78		
 49.99   	 -30.52		  8.97   	  50.86		
 49.87   	 -35.61		  9.18   	  45.78		
 49.73   	 -45.78		  9.36   	  45.78		
 49.54   	 -40.69		  9.54   	  45.78		
 49.38   	 -35.61		  9.73   	  45.78		
 49.24   	 -40.69		  9.91   	  40.69		
 49.07   	 -30.52		 10.07   	  45.78		
 48.95   	 -35.61		 10.25   	  40.69		
 48.81   	 -35.61		 10.42   	  45.78		
 48.67   	 -35.61		 10.60   	  45.78		
 48.52   	 -35.61		 10.78   	  45.78		
 48.38   	 -40.69		 10.97   	  50.86		
 48.22   	 -30.52		 11.17   	  55.95		
 48.10   	 -35.61		 11.39   	  55.95		
 47.96   	 -35.61		 11.62   	  61.04		
 47.81   	 -35.61		 11.86   	  81.38		
 47.67   	 -30.52		 12.19   	  91.56		
 47.55   	 -35.61		 12.55   	 116.99		
 47.41   	 -35.61		 13.02   	 137.33		
 47.26   	 -30.52		 13.57   	 152.59		
 47.14   	 -30.52		 14.18   	 162.77		
 47.02   	 -45.78		 14.83   	 198.37		
 46.84   	 -35.61		 15.63   	 198.37		
 46.69   	 -30.52		 16.42   	 198.37		
 46.57   	 -40.69		 17.21   	 208.54		
 46.41   	 -40.69		 18.05   	 218.72		
 46.25   	 -30.52		 18.92   	 228.89		
 46.12   	 -35.61		 19.84   	 244.15		
 45.98   	 -35.61		 20.81   	 254.32		
 45.84   	 -35.61		 21.83   	 259.41		
