WITTCASE NUMBER: HB002011
SAMPLE NUMBER:   24
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 51.31   	 -45.78		 43.78   	 284.84		
 51.13   	 -40.69		 44.92   	 269.58		
 50.97   	 -30.52		 46.00   	 244.15		
 50.84   	 -30.52		 46.98   	 193.29		
 50.72   	 -20.35		 47.75   	 157.68		
 50.64   	  -5.09		 48.38   	 137.33		
 50.62(D)	  20.35		 48.93   	 116.99		
 50.70   	  55.95		 49.40   	  91.56		
 50.93   	 106.82		 49.77   	  76.30		
 51.35   	 172.94		 50.07   	  66.12		
 52.04   	 239.06		 50.34   	  55.95		
 53.00   	 295.01		 50.56   	  55.95		
 54.18   	 345.88		 50.78   	  45.78		
 55.56   	 376.40		 50.97   	  30.52		
 57.07   	 401.83		 51.09   	  30.52		
 58.68   	 412.00		 51.21   	  25.43		
 60.33   	 401.83		 51.31   	  15.26		
 61.93   	 386.57		 51.37(S)	   0.00		
 63.48   	 361.14		 51.37   	 -10.17		
 64.92   	 345.88		 51.33   	 -25.43		
 66.31   	 330.62		 51.23   	 -40.69		
 67.63   	 330.62		 51.07   	 -55.95		
 68.95   	 325.53		 50.84   	 -71.21		
 70.25   	 340.79		 50.56   	 -86.47		
 71.62   	 350.97		 50.21   	 -86.47		
 73.02   	 371.31		 49.87   	-101.73		
 74.51   	 376.40		 49.46   	-101.73		
 76.01   	 356.05		 49.05   	-111.90		
 77.44   	 356.05		 48.61   	-137.33		
 78.86   	 340.79		 48.06   	-137.33		
 80.22   	 335.71		 47.51   	-142.42		
 81.57   	 315.36		 46.94   	-142.42		
 82.83   	 274.67		 46.37   	-147.51		
 83.93   	 259.41		 45.78   	-142.42		
 84.96   	 254.32		 45.21   	-147.51		
 85.98   	 249.24		 44.62   	-147.51		
 86.98   	 249.24		 44.03   	-152.59		
 87.98   	 233.98		 43.42   	-157.68		
 88.91   	 213.63		 42.79   	-162.77		
 89.77   	 178.03		 42.14   	-162.77		
 90.48   	 157.68		 41.49   	-167.85		
 91.11   	 137.33		 40.81   	-167.85		
 91.66   	 111.90		 40.14   	-172.94		
 92.11   	  96.64		 39.45   	-172.94		
 92.49   	  81.38		 38.76   	-188.20		
 92.82   	  61.04		 38.01   	-193.29		
 93.06   	  50.86		 37.23   	-208.54		
 93.27   	  50.86		 36.40   	-228.89		
 93.47   	  45.78		 35.48   	-259.41		
 93.65   	  10.17		 34.45   	-295.01		
 93.69(S)	 -15.26		 33.27   	-335.71		
 93.63   	 -40.69		 31.92   	-381.48		
 93.47   	 -50.86		 30.40   	-406.92		
 93.27   	 -91.56		 28.77   	-467.95		
 92.90   	-101.73		 26.90   	-462.87		
 92.49   	-106.82		 25.05   	-432.35		
 92.06   	-116.99		 23.32   	-406.92		
 91.60   	-132.25		 21.69   	-376.40		
 91.07   	-142.42		 20.18   	-345.88		
 90.50   	-147.51		 18.80   	-320.45		
 89.91   	-142.42		 17.52   	-284.84		
 89.34   	-147.51		 16.38   	-259.41		
 88.75   	-152.59		 15.34   	-244.15		
 88.14   	-157.68		 14.36   	-228.89		
 87.51   	-178.03		 13.45   	-213.63		
 86.80   	-188.20		 12.59   	-198.37		
 86.04   	-198.37		 11.80   	-183.11		
 85.25   	-208.54		 11.07   	-172.94		
 84.41   	-208.54		 10.38   	-167.85		
 83.58   	-203.46		  9.70   	-147.51		
 82.77   	-188.20		  9.11   	-137.33		
 82.01   	-183.11		  8.57   	-127.16		
 81.28   	-172.94		  8.06   	-116.99		
 80.59   	-157.68		  7.59   	-116.99		
 79.96   	-147.51		  7.12   	-111.90		
 79.37   	-152.59		  6.67   	-111.90		
 78.76   	-152.59		  6.23   	-101.73		
 78.15   	-167.85		  5.82   	 -86.47		
 77.48   	-167.85		  5.47   	 -76.30		
 76.81   	-162.77		  5.17   	 -61.04		
 76.15   	-162.77		  4.92   	 -35.61		
 75.50   	-157.68		  4.78   	 -25.43		
 74.87   	-157.68		  4.68   	 -20.35		
 74.24   	-147.51		  4.60   	 -10.17		
 73.65   	-147.51		  4.56   	  -5.09		
 73.06   	-162.77		  4.54(D)	   0.00		
 72.41   	-157.68		  4.54   	  15.26		
 71.78   	-157.68		  4.60   	  30.52		
 71.15   	-147.51		  4.72   	  40.69		
 70.56   	-137.33		  4.88   	  45.78		
 70.01   	-137.33		  5.07   	  45.78		
 69.46   	-137.33		  5.25   	  50.86		
 68.91   	-137.33		  5.45   	  61.04		
 68.36   	-132.25		  5.70   	  71.21		
 67.83   	-127.16		  5.98   	  61.04		
 67.32   	-132.25		  6.23   	  61.04		
 66.80   	-122.07		  6.47   	  55.95		
 66.31   	-116.99		  6.69   	  55.95		
 65.84   	-111.90		  6.92   	  45.78		
 65.39   	-111.90		  7.10   	  45.78		
 64.94   	-101.73		  7.28   	  40.69		
 64.54   	 -96.64		  7.45   	  45.78		
 64.15   	 -96.64		  7.63   	  45.78		
 63.76   	 -96.64		  7.81   	  40.69		
 63.38   	 -91.56		  7.98   	  40.69		
 63.01   	 -96.64		  8.14   	  35.61		
 62.62   	 -91.56		  8.28   	  25.43		
 62.26   	 -96.64		  8.38   	  20.35		
 61.87   	 -91.56		  8.46   	  20.35		
 61.51   	 -86.47		  8.55   	  20.35		
 61.16   	 -86.47		  8.63   	  25.43		
 60.81   	 -86.47		  8.73   	  25.43		
 60.47   	 -81.38		  8.83   	  30.52		
 60.14   	 -86.47		  8.95   	  35.61		
 59.80   	 -86.47		  9.09   	  35.61		
 59.45   	 -76.30		  9.24   	  45.78		
 59.15   	 -76.30		  9.42   	  45.78		
 58.84   	 -71.21		  9.60   	  40.69		
 58.56   	 -66.12		  9.77   	  40.69		
 58.29   	 -71.21		  9.93   	  35.61		
 58.01   	 -71.21		 10.07   	  35.61		
 57.72   	 -71.21		 10.21   	  30.52		
 57.44   	 -66.12		 10.34   	  10.17		
 57.17   	 -61.04		 10.38   	  -5.09		
 56.93   	 -55.95		 10.36   	 -20.35		
 56.70   	 -50.86		 10.27   	 -20.35		
 56.50   	 -50.86		 10.19   	 -20.35		
 56.30   	 -55.95		 10.11   	 -20.35		
 56.07   	 -55.95		 10.03   	 -15.26		
 55.85   	 -61.04		  9.97   	  -5.09		
 55.61   	 -55.95		  9.95(E)	  10.17		
 55.38   	 -45.78		  9.99   	  30.52		
 55.20   	 -40.69		 10.11   	  45.78		
 55.04   	 -45.78		 10.29   	  76.30		
 54.85   	 -40.69		 10.60   	 106.82		
 54.69   	 -50.86		 11.03   	 152.59		
 54.49   	 -55.95		 11.64   	 172.94		
 54.26   	 -50.86		 12.33   	 208.54		
 54.06   	 -50.86		 13.16   	 218.72		
 53.86   	 -50.86		 14.04   	 233.98		
 53.65   	 -55.95		 14.97   	 274.67		
 53.43   	 -45.78		 16.07   	 325.53		
 53.24   	 -45.78		 17.38   	 447.61		
 53.06   	 -40.69		 19.17   	 661.24		
 52.90   	 -35.61		 21.81   	 752.79		
 52.76   	 -30.52		 24.82   	 620.55		
 52.63   	 -40.69		 27.30   	 483.21		
 52.47   	 -35.61		 29.24   	 447.61		
 52.33   	 -25.43		 31.03   	 406.92		
 52.23   	 -25.43		 32.66   	 335.71		
 52.13   	 -35.61		 34.00   	 264.50		
 51.98   	 -30.52		 35.06   	 239.06		
 51.86   	 -35.61		 36.01   	 249.24		
 51.72   	 -40.69		 37.01   	 264.50		
 51.56   	 -35.61		 38.07   	 269.58		
 51.41   	 -40.69		 39.15   	 279.75		
 51.25   	 -40.69		 40.26   	 289.93		
 51.09   	 -30.52		 41.42   	 300.10		
 50.97   	 -35.61		 42.62   	 295.01		
 50.82   	 -30.52		 43.80   	 269.58		
 50.70   	 -35.61		 44.88   	 249.24		
 50.56   	 -35.61		 45.88   	 223.80		
 50.42   	 -40.69		 46.77   	 193.29		
 50.25   	 -25.43		 47.55   	 167.85		
 50.15(D)	   0.00		 48.22   	 142.42		
 50.15   	  25.43		 48.79   	 122.07		
 50.25   	  71.21		 49.28   	 106.82		
 50.54   	 122.07		 49.70   	  86.47		
 51.03   	 172.94		 50.05   	  66.12		
 51.72   	 239.06		 50.32   	  61.04		
 52.68   	 300.10		 50.56   	  55.95		
 53.88   	 340.79		 50.78   	  35.61		
 55.24   	 376.40		 50.93   	  30.52		
 56.74   	 401.83		 51.05   	  25.43		
 58.35   	 406.92		 51.15   	  15.26		
 59.98   	 406.92		 51.21   	  10.17		
 61.61   	 386.57		 51.25   	   5.09		
 63.15   	 371.31		 51.27(S)	  -5.09		
 64.64   	 340.79		 51.25   	 -20.35		
 66.00   	 325.53		 51.17   	 -35.61		
 67.30   	 320.45		 51.03   	 -55.95		
 68.59   	 330.62		 50.80   	 -66.12		
 69.91   	 335.71		 50.54   	 -76.30		
 71.25   	 350.97		 50.23   	 -81.38		
 72.65   	 356.05		 49.91   	 -91.56		
 74.08   	 350.97		 49.54   	 -91.56		
 75.48   	 325.53		 49.18   	-101.73		
 76.79   	 325.53		 48.77   	-122.07		
 78.09   	 325.53		 48.28   	-122.07		
 79.39   	 330.62		 47.79   	-132.25		
 80.71   	 325.53		 47.26   	-137.33		
 82.01   	 295.01		 46.71   	-137.33		
 83.19   	 289.93		 46.16   	-142.42		
 84.35   	 279.75		 45.59   	-142.42		
 85.47   	 269.58		 45.03   	-147.51		
 86.55   	 269.58		 44.44   	-152.59		
 87.63   	 259.41		 43.82   	-157.68		
 88.67   	 218.72		 43.19   	-162.77		
 89.54   	 198.37		 42.54   	-167.85		
 90.34   	 178.03		 41.87   	-167.85		
 91.05   	 142.42		 41.20   	-167.85		
 91.62   	 116.99		 40.53   	-172.94		
 92.09   	 106.82		 39.84   	-178.03		
 92.51   	  96.64		 39.12   	-188.20		
 92.90   	  76.30		 38.37   	-193.29		
 93.20   	  71.21		 37.60   	-198.37		
 93.49   	  50.86		 36.81   	-223.80		
 93.69   	  30.52		 35.91   	-259.41		
 93.81   	  20.35		 34.87   	-289.93		
 93.90(S)	 -10.17		 33.71   	-335.71		
 93.86   	 -45.78		 32.37   	-371.31		
 93.67   	 -61.04		 30.88   	-406.92		
 93.43   	 -91.56		 29.26   	-462.87		
 93.06   	-111.90		 27.41   	-462.87		
 92.61   	-111.90		 25.55   	-447.61		
 92.17   	-111.90		 23.76   	-417.09		
 91.72   	-111.90		 22.10   	-391.66		
 91.27   	-116.99		 20.53   	-361.14		
 90.80   	-111.90		 19.08   	-330.62		
 90.36   	-127.16		 17.76   	-300.10		
 89.85   	-147.51		 16.56   	-274.67		
 89.26   	-167.85		 15.46   	-254.32		
 88.59   	-178.03		 14.45   	-239.06		
 87.87   	-188.20		 13.49   	-223.80		
 87.12   	-193.29		 12.59   	-203.46		
 86.35   	-193.29		 11.78   	-188.20		
 85.57   	-198.37		 11.03   	-172.94		
 84.78   	-198.37		 10.34   	-157.68		
 83.99   	-183.11		  9.70   	-142.42		
 83.26   	-188.20		  9.14   	-132.25		
 82.50   	-183.11		  8.61   	-122.07		
 81.77   	-172.94		  8.12   	-116.99		
 81.08   	-167.85		  7.65   	-116.99		
 80.41   	-167.85		  7.18   	-106.82		
 79.74   	-162.77		  6.75   	-111.90		
 79.08   	-162.77		  6.31   	-106.82		
 78.43   	-162.77		  5.88   	 -81.38		
 77.78   	-167.85		  5.55   	 -66.12		
 77.11   	-162.77		  5.29   	 -50.86		
 76.46   	-162.77		  5.09   	 -50.86		
 75.81   	-162.77		  4.88   	 -45.78		
 75.16   	-157.68		  4.70   	 -35.61		
 74.53   	-157.68		  4.56   	 -25.43		
 73.90   	-152.59		  4.46   	 -10.17		
 73.29   	-162.77		  4.42(D)	  10.17		
 72.63   	-152.59		  4.46   	  30.52		
 72.02   	-152.59		  4.58   	  40.69		
 71.41   	-152.59		  4.74   	  50.86		
 70.80   	-152.59		  4.94   	  40.69		
 70.19   	-147.51		  5.11   	  40.69		
 69.60   	-147.51		  5.27   	  30.52		
 69.01   	-137.33		  5.39   	  20.35		
 68.46   	-127.16		  5.47   	  15.26		
 67.95   	-127.16		  5.53   	  20.35		
 67.45   	-122.07		  5.62   	  25.43		
 66.96   	-111.90		  5.72   	  35.61		
 66.51   	-111.90		  5.86   	  40.69		
 66.06   	-111.90		  6.02   	  50.86		
 65.62   	-106.82		  6.23   	  55.95		
 65.19   	-106.82		  6.45   	  66.12		
 64.76   	-101.73		  6.71   	  66.12		
 64.35   	-106.82		  6.98   	  61.04		
 63.93   	-106.82		  7.22   	  61.04		
 63.50   	-101.73		  7.47   	  55.95		
 63.09   	-101.73		  7.69   	  50.86		
 62.69   	 -91.56		  7.89   	  50.86		
 62.32   	 -96.64		  8.10   	  50.86		
 61.93   	 -86.47		  8.30   	  35.61		
 61.59   	 -86.47		  8.44   	  35.61		
 61.24   	 -86.47		  8.59   	  45.78		
 60.89   	 -81.38		  8.77   	  50.86		
 60.57   	 -86.47		  8.97   	  50.86		
 60.22   	 -86.47		  9.18   	  55.95		
 59.88   	 -81.38		  9.40   	  45.78		
 59.55   	 -81.38		  9.58   	  45.78		
 59.23   	 -71.21		  9.77   	  35.61		
 58.94   	 -66.12		  9.91   	  35.61		
 58.68   	 -71.21		 10.05   	  30.52		
 58.39   	 -66.12		 10.17   	  20.35		
 58.13   	 -66.12		 10.25   	  15.26		
 57.86   	 -66.12		 10.32   	  10.17		
 57.60   	 -66.12		 10.36   	   0.00		
 57.33   	 -66.12		 10.36   	 -10.17		
 57.07   	 -66.12		 10.32   	 -10.17		
 56.81   	 -61.04		 10.27   	  -5.09		
 56.56   	 -61.04		 10.25   	 -10.17		
 56.32   	 -55.95		 10.21   	 -15.26		
 56.09   	 -55.95		 10.15   	 -10.17		
 55.87   	 -55.95		 10.11   	  -5.09		
 55.65   	 -55.95		 10.09   	   5.09		
 55.42   	 -45.78		 10.11(E)	  15.26		
 55.24   	 -50.86		 10.17   	  20.35		
 55.04   	 -45.78		 10.25   	  35.61		
 54.85   	 -45.78		 10.40   	  66.12		
 54.67   	 -45.78		 10.66   	 122.07		
 54.49   	 -45.78		 11.15   	 111.90		
 54.30   	 -50.86		 11.60   	 137.33		
 54.10   	 -55.95		 12.15   	 218.72		
 53.88   	 -50.86		 13.02   	 228.89		
 53.67   	 -45.78		 13.94   	 239.06		
 53.49   	 -50.86		 14.89   	 274.67		
 53.29   	 -40.69		 15.99   	 325.53		
 53.12   	 -45.78		 17.29   	 437.43		
 52.94   	 -45.78		 19.04   	 645.98		
 52.76   	 -35.61		 21.63   	 752.79		
 52.61   	 -35.61		 24.64   	 630.72		
 52.47   	 -40.69		 27.16   	 478.13		
 52.31   	 -40.69		 29.07   	 432.35		
 52.15   	 -30.52		 30.80   	 406.92		
 52.02   	 -30.52		 32.43   	 330.62		
 51.90   	 -30.52		 33.75   	 254.32		
 51.78   	 -25.43		 34.77   	 239.06		
 51.68   	 -25.43		 35.73   	 244.15		
 51.58   	 -30.52		 36.70   	 269.58		
 51.45   	 -35.61		 37.78   	 274.67		
 51.31   	 -35.61		 38.88   	 289.93		
 51.17   	 -40.69		 40.04   	 300.10		
 51.01   	 -40.69		 41.24   	 310.27		
 50.84   	 -40.69		 42.48   	 295.01		
 50.68   	 -40.69		 43.66   	 284.84		
 50.52   	 -35.61		 44.80   	 254.32		
 50.38   	 -35.61		 45.82   	 233.98		
 50.23   	 -30.52		 46.75   	 188.20		
 50.11   	 -20.35		 47.51   	 157.68		
 50.03   	  -5.09		 48.14   	 132.25		
 50.01(D)	  20.35		 48.67   	 111.90		
 50.09   	  61.04		 49.11   	  91.56		
 50.34   	 111.90		 49.48   	  81.38		
 50.78   	 172.94		 49.81   	  71.21		
 51.47   	 233.98		 50.09   	  66.12		
 52.41   	 295.01		 50.36   	  55.95		
 53.59   	 345.88		 50.58   	  50.86		
 54.97   	 376.40		 50.78   	  45.78		
 56.48   	 396.74		 50.97   	  35.61		
 58.07   	 417.09		 51.11   	  30.52		
 59.74   	 412.00		 51.23   	  20.35		
 61.38   	 391.66		 51.31   	   5.09		
 62.95   	 371.31		 51.33(S)	 -10.17		
 64.44   	 350.97		 51.29   	 -20.35		
 65.84   	 330.62		 51.21   	 -30.52		
 67.16   	 330.62		 51.09   	 -50.86		
 68.48   	 325.53		 50.88   	 -61.04		
 69.79   	 330.62		 50.64   	 -76.30		
 71.11   	 345.88		 50.34   	 -81.38		
 72.49   	 356.05		 50.01   	 -86.47		
 73.92   	 356.05		 49.66   	 -96.64		
 75.34   	 330.62		 49.28   	-106.82		
 76.66   	 330.62		 48.85   	-116.99		
 77.99   	 330.62		 48.38   	-122.07		
 79.31   	 335.71		 47.89   	-132.25		
 80.65   	 340.79		 47.37   	-132.25		
 82.01   	 340.79		 46.84   	-137.33		
 83.38   	 315.36		 46.29   	-142.42		
 84.64   	 295.01		 45.72   	-142.42		
 85.82   	 269.58		 45.15   	-152.59		
 86.90   	 233.98		 44.54   	-157.68		
 87.83   	 213.63		 43.91   	-157.68		
 88.69   	 183.11		 43.28   	-157.68		
 89.42   	 167.85		 42.64   	-162.77		
 90.09   	 167.85		 41.99   	-167.85		
 90.76   	 157.68		 41.32   	-172.94		
 91.39   	 137.33		 40.63   	-172.94		
 91.94   	 127.16		 39.94   	-167.85		
 92.45   	 116.99		 39.27   	-178.03		
 92.92   	 101.73		 38.56   	-183.11		
 93.33   	  86.47		 37.82   	-198.37		
 93.67   	  50.86		 37.03   	-213.63		
 93.88   	  25.43		 36.17   	-233.98		
 93.98(S)	  -5.09		 35.24   	-264.50		
 93.96   	 -25.43		 34.18   	-305.19		
 93.86   	 -45.78		 32.96   	-350.97		
 93.67   	 -55.95		 31.56   	-396.74		
 93.45   	 -55.95		 29.97   	-427.26		
 93.22   	 -55.95		 28.26   	-427.26		
 93.00   	 -71.21		 26.55   	-427.26		
 92.72   	 -76.30		 24.84   	-417.09		
 92.41   	 -96.64		 23.17   	-401.83		
 92.02   	-111.90		 21.57   	-376.40		
 91.58   	-122.07		 20.06   	-345.88		
 91.09   	-127.16		 18.68   	-320.45		
 90.58   	-142.42		 17.40   	-289.93		
 90.01   	-147.51		 16.24   	-269.58		
 89.42   	-162.77		 15.16   	-249.24		
 88.77   	-162.77		 14.16   	-233.98		
 88.12   	-162.77		 13.22   	-218.72		
 87.47   	-167.85		 12.35   	-198.37		
 86.80   	-178.03		 11.56   	-178.03		
 86.08   	-188.20		 10.84   	-172.94		
 85.33   	-193.29		 10.15   	-152.59		
 84.56   	-193.29		  9.54   	-137.33		
 83.78   	-193.29		  8.99   	-122.07		
 83.01   	-193.29		  8.50   	-106.82		
 82.24   	-188.20		  8.08   	-106.82		
 81.48   	-183.11		  7.65   	-101.73		
 80.75   	-167.85		  7.24   	 -96.64		
 80.08   	-162.77		  6.86   	 -96.64		
 79.43   	-157.68		  6.47   	 -96.64		
 78.80   	-157.68		  6.08   	 -96.64		
 78.17   	-162.77		  5.70   	 -86.47		
 77.52   	-167.85		  5.35   	 -71.21		
 76.85   	-167.85		  5.07   	 -55.95		
 76.17   	-167.85		  4.84   	 -45.78		
 75.50   	-157.68		  4.66   	 -25.43		
 74.87   	-157.68		  4.56   	 -25.43		
 74.24   	-152.59		  4.46   	 -15.26		
 73.63   	-152.59		  4.39   	 -10.17		
 73.02   	-157.68		  4.35(D)	  15.26		
 72.39   	-157.68		  4.42   	  20.35		
 71.76   	-152.59		  4.50   	  30.52		
 71.15   	-152.59		  4.62   	  35.61		
 70.54   	-152.59		  4.76   	  35.61		
 69.93   	-142.42		  4.90   	  50.86		
 69.36   	-142.42		  5.11   	  50.86		
 68.79   	-132.25		  5.31   	  50.86		
 68.26   	-137.33		  5.51   	  50.86		
 67.71   	-127.16		  5.72   	  45.78		
 67.20   	-122.07		  5.90   	  55.95		
 66.71   	-122.07		  6.12   	  45.78		
 66.23   	-111.90		  6.31   	  50.86		
 65.78   	-106.82		  6.51   	  40.69		
 65.35   	-101.73		  6.67   	  45.78		
 64.94   	-101.73		  6.86   	  45.78		
 64.54   	-101.73		  7.04   	  50.86		
 64.13   	-106.82		  7.24   	  50.86		
 63.70   	-101.73		  7.45   	  61.04		
 63.30   	 -96.64		  7.69   	  71.21		
 62.91   	 -91.56		  7.98   	  66.12		
 62.54   	 -86.47		  8.24   	  71.21		
 62.20   	 -91.56		  8.52   	  66.12		
 61.83   	 -86.47		  8.79   	  61.04		
 61.49   	 -91.56		  9.03   	  50.86		
 61.12   	 -91.56		  9.24   	  25.43		
 60.75   	 -91.56		  9.34   	  10.17		
 60.39   	 -86.47		  9.38   	 -10.17		
 60.04   	 -81.38		  9.34   	 -20.35		
 59.71   	 -76.30		  9.26   	 -15.26		
 59.41   	 -76.30		  9.20   	  10.17		
 59.10   	 -71.21		  9.24   	  25.43		
 58.82   	 -76.30		  9.34   	  50.86		
 58.51   	 -66.12		  9.54   	  61.04		
 58.25   	 -66.12		  9.79   	  66.12		
 57.99   	 -66.12		 10.05   	  50.86		
 57.72   	 -66.12		 10.25   	  35.61		
 57.46   	 -71.21		 10.40   	  15.26		
 57.17   	 -61.04		 10.46   	   0.00		
 56.93   	 -55.95		 10.46   	 -10.17		
 56.70   	 -55.95		 10.42   	 -30.52		
 56.48   	 -61.04		 10.29   	 -30.52		
 56.24   	 -50.86		 10.17   	 -25.43		
 56.03   	 -55.95		 10.07   	 -15.26		
 55.81   	 -61.04		 10.01   	  -5.09		
 55.56   	 -55.95		  9.99   	   0.00		
 55.34   	 -50.86		  9.99(E)	   5.09		
 55.14   	 -50.86		 10.01   	  35.61		
 54.93   	 -40.69		 10.15   	  76.30		
 54.77   	 -45.78		 10.46   	 116.99		
 54.59   	 -45.78		 10.93   	 147.51		
 54.40   	 -50.86		 11.52   	 167.85		
 54.20   	 -55.95		 12.19   	 198.37		
 53.98   	 -50.86		 12.98   	 188.20		
 53.77   	 -50.86		 13.73   	 218.72		
 53.57   	 -50.86		 14.61   	 264.50		
 53.37   	 -45.78		 15.67   	 320.45		
 53.18   	 -40.69		 16.95   	 406.92		
 53.02   	 -45.78		 18.58   	 595.11		
 52.84   	 -35.61		 20.96   	 783.31		
 52.70   	 -35.61		 24.09   	 707.02		
 52.55   	 -35.61		 26.92   	 518.82		
 52.41   	 -30.52		 28.99   	 447.61		
 52.29   	 -35.61		 30.78   	 427.26		
 52.15   	 -25.43		 32.49   	 356.05		
 52.04   	 -35.61		 33.92   	 254.32		
 51.90   	 -35.61		 34.93   	 208.54		
 51.76   	 -35.61		 35.77   	 218.72		
 51.62   	 -35.61		 36.64   	 244.15		
 51.47   	 -30.52		 37.62   	 259.41		
 51.35   	 -35.61		 38.66   	 264.50		
 51.21   	 -30.52		 39.72   	 279.75		
 51.09   	 -40.69		 40.83   	 295.01		
 50.93   	 -35.61		 42.01   	 300.10		
 50.78   	 -35.61		 43.21   	 284.84		
 50.64   	 -35.61		 44.35   	 264.50		
 50.50   	 -30.52		 45.41   	 239.06		
 50.38   	 -35.61		 46.37   	 203.46		
 50.23   	 -30.52		 47.18   	 178.03		
 50.11   	 -15.26		 47.89   	 142.42		
 50.05(D)	  10.17		 48.46   	 116.99		
 50.09   	  61.04		 48.93   	 101.73		
 50.34   	 106.82		 49.34   	  86.47		
 50.76   	 167.85		 49.68   	  71.21		
 51.43   	 239.06		 49.97   	  66.12		
 52.39   	 300.10		 50.23   	  61.04		
 53.59   	 345.88		 50.48   	  50.86		
 54.97   	 381.48		 50.68   	  40.69		
 56.50   	 406.92		 50.84   	  30.52		
 58.13   	 401.83		 50.97   	  25.43		
 59.74   	 396.74		 51.07   	  20.35		
 61.32   	 386.57		 51.15   	  15.26		
 62.87   	 366.22		 51.21(S)	  -5.09		
 64.33   	 350.97		 51.19   	 -10.17		
 65.74   	 335.71		 51.15   	 -30.52		
 67.08   	 335.71		 51.03   	 -35.61		
 68.42   	 335.71		 50.88   	 -55.95		
 69.77   	 335.71		 50.66   	 -61.04		
 71.11   	 340.79		 50.42   	 -71.21		
 72.47   	 345.88		 50.13   	 -81.38		
 73.86   	 345.88		 49.81   	 -91.56		
 75.24   	 340.79		 49.44   	-101.73		
 76.60   	 325.53		 49.03   	-127.16		
 77.90   	 300.10		 48.52   	-132.25		
 79.10   	 315.36		 48.00   	-122.07		
 80.37   	 335.71		 47.51   	-127.16		
 81.71   	 335.71		 47.00   	-142.42		
 83.05   	 310.27		 46.43   	-147.51		
 84.29   	 284.84		 45.84   	-142.42		
 85.43   	 264.50		 45.27   	-152.59		
 86.49   	 249.24		 44.66   	-157.68		
 87.49   	 233.98		 44.03   	-157.68		
 88.42   	 213.63		 43.40   	-167.85		
 89.28   	 198.37		 42.73   	-167.85		
 90.07   	 183.11		 42.05   	-167.85		
 90.80   	 167.85		 41.38   	-172.94		
 91.47   	 152.59		 40.69   	-172.94		
 92.09   	 122.07		 40.00   	-172.94		
 92.57   	 106.82		 39.31   	-172.94		
 93.00   	 101.73		 38.62   	-183.11		
 93.41   	  71.21		 37.88   	-193.29		
 93.69   	  30.52		 37.11   	-208.54		
 93.81   	   5.09		 36.28   	-228.89		
 93.83   	 -15.26		 35.36   	-264.50		
 93.77   	 -20.35		 34.30   	-300.10		
 93.69   	 -30.52		 33.10   	-340.79		
 93.57   	 -45.78		 31.74   	-391.66		
 93.39   	 -50.86		 30.17   	-422.18		
 93.18   	 -55.95		 28.48   	-427.26		
 92.96   	 -71.21		 26.78   	-422.18		
 92.68   	 -81.38		 25.09   	-417.09		
 92.35   	 -91.56		 23.42   	-412.00		
 91.98   	-101.73		 21.77   	-386.57		
 91.58   	-111.90		 20.22   	-350.97		
 91.13   	-122.07		 18.82   	-325.53		
 90.64   	-132.25		 17.52   	-300.10		
 90.11   	-142.42		 16.32   	-279.75		
 89.54   	-137.33		 15.20   	-259.41		
 88.99   	-147.51		 14.16   	-228.89		
 88.40   	-152.59		 13.25   	-208.54		
 87.79   	-178.03		 12.41   	-198.37		
 87.08   	-183.11		 11.62   	-188.20		
 86.35   	-193.29		 10.86   	-172.94		
 85.57   	-213.63		 10.17   	-162.77		
 84.72   	-213.63		  9.52   	-152.59		
 83.87   	-208.54		  8.91   	-137.33		
 83.03   	-193.29		  8.36   	-127.16		
 82.26   	-188.20		  7.85   	-116.99		
 81.51   	-167.85		  7.39   	-106.82		
 80.83   	-167.85		  6.96   	-106.82		
 80.16   	-157.68		  6.53   	-101.73		
 79.53   	-157.68		  6.12   	 -91.56		
 78.90   	-147.51		  5.76   	 -86.47		
 78.31   	-162.77		  5.41   	 -71.21		
 77.66   	-162.77		  5.13   	 -55.95		
 77.01   	-167.85		  4.90   	 -50.86		
 76.34   	-167.85		  4.70   	 -35.61		
 75.67   	-162.77		  4.56   	 -30.52		
 75.01   	-157.68		  4.44   	 -25.43		
 74.38   	-152.59		  4.33   	 -20.35		
 73.77   	-152.59		  4.25   	 -10.17		
 73.16   	-167.85		  4.21(D)	   5.09		
 72.49   	-167.85		  4.23   	  10.17		
 71.82   	-157.68		  4.27   	  20.35		
 71.19   	-147.51		  4.35   	  35.61		
 70.60   	-147.51		  4.50   	  40.69		
 70.01   	-137.33		  4.66   	  40.69		
 69.46   	-137.33		  4.82   	  50.86		
 68.91   	-127.16		  5.03   	  50.86		
 68.40   	-127.16		  5.23   	  61.04		
 67.89   	-127.16		  5.47   	  66.12		
 67.39   	-116.99		  5.74   	  66.12		
 66.92   	-116.99		  6.00   	  71.21		
 66.45   	-111.90		  6.29   	  71.21		
 66.00   	-106.82		  6.57   	  71.21		
 65.57   	-111.90		  6.86   	  66.12		
 65.13   	-111.90		  7.12   	  45.78		
 64.68   	  N/A		  7.30   	  N/A		
