WITTCASE NUMBER: HB001304
SAMPLE NUMBER:   8
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  RFA     	  RFA'		  MPA     	  MPA'		
 49.54   	 -25.43		 35.63   	 172.94		
 49.44   	 -25.43		 36.32   	 167.85		
 49.34   	 -15.26		 36.99   	 162.77		
 49.28(D)	   5.09		 37.64   	 162.77		
 49.30   	  30.52		 38.29   	 178.03		
 49.42   	  66.12		 39.00   	 193.29		
 49.68   	 127.16		 39.78   	 193.29		
 50.19   	 188.20		 40.55   	 157.68		
 50.95   	 254.32		 41.18   	 142.42		
 51.96   	 310.27		 41.75   	 162.77		
 53.20   	 345.88		 42.40   	 157.68		
 54.59   	 371.31		 43.03   	 127.16		
 56.07   	 376.40		 43.54   	  96.64		
 57.58   	 371.31		 43.93   	  86.47		
 59.06   	 361.14		 44.27   	  91.56		
 60.51   	 330.62		 44.64   	 101.73		
 61.83   	 305.19		 45.05   	 106.82		
 63.05   	 274.67		 45.47   	 122.07		
 64.15   	 244.15		 45.96   	 122.07		
 65.13   	 228.89		 46.45   	 127.16		
 66.04   	 213.63		 46.96   	 122.07		
 66.90   	 213.63		 47.45   	 122.07		
 67.75   	 213.63		 47.93   	 111.90		
 68.61   	 223.80		 48.38   	 101.73		
 69.50   	 228.89		 48.79   	  86.47		
 70.42   	 239.06		 49.14   	  81.38		
 71.37   	 239.06		 49.46   	  76.30		
 72.33   	 239.06		 49.77   	  61.04		
 73.29   	 233.98		 50.01   	  55.95		
 74.22   	 223.80		 50.23   	  50.86		
 75.12   	 213.63		 50.44   	  45.78		
 75.97   	 193.29		 50.62   	  45.78		
 76.74   	 183.11		 50.80   	  45.78		
 77.48   	 172.94		 50.99   	  40.69		
 78.17   	 157.68		 51.15   	  45.78		
 78.80   	 147.51		 51.33   	  40.69		
 79.39   	 127.16		 51.50   	  45.78		
 79.90   	 101.73		 51.68   	  30.52		
 80.30   	  76.30		 51.80   	  30.52		
 80.61   	  61.04		 51.92   	  20.35		
 80.85   	  50.86		 52.00   	  10.17		
 81.06   	  45.78		 52.04   	  -5.09		
 81.24   	  40.69		 52.02   	  -5.09		
 81.40   	  30.52		 52.00   	 -10.17		
 81.53   	  25.43		 51.96   	 -15.26		
 81.63   	  15.26		 51.90   	 -25.43		
 81.69   	   5.09		 51.80   	 -25.43		
 81.71   	   0.00		 51.70   	 -35.61		
 81.71   	 -15.26		 51.56   	 -35.61		
 81.65   	 -20.35		 51.41   	 -50.86		
 81.57   	 -20.35		 51.21   	 -61.04		
 81.48   	 -30.52		 50.97   	 -76.30		
 81.36   	 -35.61		 50.66   	-101.73		
 81.22   	 -35.61		 50.25   	-116.99		
 81.08   	  N/A		 49.79   	  N/A		
