WITTCASE NUMBER: HB002733
SAMPLE NUMBER:   4
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec

------------------------- Begin Data -------------------------
  FA     	  FA'		  RV     	  RV'		
 44.11   	 -40.69		  6.84   	  10.17		
 43.95   	 -40.69		  6.88   	  10.17		
 43.78   	 -40.69		  6.92   	   5.09		
 43.62   	 -45.78		  6.94   	  10.17		
 43.44   	 -40.69		  6.98   	  10.17		
 43.28   	 -40.69		  7.02   	  10.17		
 43.11   	 -40.69		  7.06   	  10.17		
 42.95   	 -45.78		  7.10   	  10.17		
 42.77   	 -40.69		  7.14   	  20.35		
 42.60   	 -40.69		  7.22   	  25.43		
 42.44   	 -40.69		  7.32   	  35.61		
 42.28   	 -40.69		  7.47   	  40.69		
 42.12   	 -40.69		  7.63   	  50.86		
 41.95   	 -40.69		  7.83   	  61.04		
 41.79   	 -40.69		  8.08   	  66.12		
 41.63   	 -40.69		  8.34   	  81.38		
 41.46   	 -40.69		  8.67   	  86.47		
 41.30   	 -40.69		  9.01   	  96.64		
 41.14   	 -35.61		  9.40   	 106.82		
 41.00   	 -40.69		  9.83   	 122.07		
 40.83   	 -40.69		 10.32   	 132.25		
 40.67   	 -35.61		 10.84   	 147.51		
 40.53   	 -40.69		 11.43   	 167.85		
 40.37   	 -40.69		 12.11   	 183.11		
 40.20   	 -35.61		 12.84   	 208.54		
 40.06   	 -40.69		 13.67   	 228.89		
 39.90   	 -35.61		 14.59   	 249.24		
 39.76   	 -35.61		 15.58   	 269.58		
 39.61   	 -35.61		 16.66   	 284.84		
 39.47   	 -30.52		 17.80   	 295.01		
 39.35   	 -30.52		 18.98   	 305.19		
 39.23   	 -25.43		 20.20   	 310.27		
 39.12   	 -20.35		 21.44   	 310.27		
 39.04   	  -5.09		 22.69   	 315.36		
 39.02(D)	   5.09		 23.95   	 305.19		
 39.04   	  20.35		 25.17   	 300.10		
 39.12   	  40.69		 26.37   	 295.01		
 39.29   	  61.04		 27.55   	 289.93		
 39.53   	  96.64		 28.71   	 279.75		
 39.92   	 116.99		 29.83   	 274.67		
 40.39   	 152.59		 30.93   	 269.58		
 41.00   	 188.20		 32.00   	 264.50		
 41.75   	 218.72		 33.06   	 259.41		
 42.62   	 249.24		 34.10   	 249.24		
 43.62   	 279.75		 35.10   	 249.24		
 44.74   	 315.36		 36.09   	 233.98		
 46.00   	 335.71		 37.03   	 233.98		
 47.34   	 366.22		 37.97   	 223.80		
 48.81   	 381.48		 38.86   	 213.63		
 50.34   	 401.83		 39.72   	 203.46		
 51.94   	 412.00		 40.53   	 193.29		
 53.59   	 417.09		 41.30   	 188.20		
 55.26   	 422.18		 42.05   	 178.03		
 56.95   	 422.18		 42.77   	 167.85		
 58.64   	 412.00		 43.44   	 162.77		
 60.28   	 401.83		 44.09   	 152.59		
 61.89   	 386.57		 44.70   	 147.51		
 63.44   	 371.31		 45.29   	 137.33		
 64.92   	 345.88		 45.84   	 127.16		
 66.31   	 320.45		 46.35   	 122.07		
 67.59   	 289.93		 46.84   	 106.82		
 68.75   	 259.41		 47.26   	 101.73		
 69.79   	 223.80		 47.67   	  81.38		
 70.68   	 188.20		 48.00   	  76.30		
 71.43   	 147.51		 48.30   	  55.95		
 72.02   	 111.90		 48.52   	  40.69		
 72.47   	  66.12		 48.69   	  20.35		
 72.74   	  35.61		 48.77(S)	   0.00		
 72.88(S)	  -5.09		 48.77   	 -20.35		
 72.86   	 -35.61		 48.69   	 -50.86		
 72.72   	 -71.21		 48.48   	 -76.30		
 72.43   	 -96.64		 48.18   	-111.90		
 72.04   	-127.16		 47.73   	-137.33		
 71.54   	-142.42		 47.18   	-178.03		
 70.97   	-162.77		 46.47   	-213.63		
 70.32   	-178.03		 45.62   	-244.15		
 69.60   	-193.29		 44.64   	-279.75		
 68.83   	-198.37		 43.52   	-305.19		
 68.04   	-208.54		 42.30   	-335.71		
 67.20   	-213.63		 40.96   	-361.14		
 66.35   	-213.63		 39.51   	-376.40		
 65.49   	-223.80		 38.01   	-396.74		
 64.60   	-228.89		 36.42   	-412.00		
 63.68   	-223.80		 34.77   	-422.18		
 62.79   	-233.98		 33.08   	-427.26		
 61.85   	-228.89		 31.37   	-432.35		
 60.94   	-228.89		 29.64   	-432.35		
 60.02   	-223.80		 27.91   	-427.26		
 59.12   	-223.80		 26.21   	-422.18		
 58.23   	-213.63		 24.52   	-412.00		
 57.38   	-208.54		 22.87   	-391.66		
 56.54   	-198.37		 21.30   	-381.48		
 55.75   	-193.29		 19.78   	-361.14		
 54.97   	-178.03		 18.33   	-335.71		
 54.26   	-162.77		 16.99   	-325.53		
 53.61   	-157.68		 15.69   	-300.10		
 52.98   	-142.42		 14.49   	-279.75		
 52.41   	-137.33		 13.37   	-259.41		
 51.86   	-116.99		 12.33   	-244.15		
 51.39   	-111.90		 11.35   	-223.80		
 50.95   	-101.73		 10.46   	-208.54		
 50.54   	 -96.64		  9.62   	-193.29		
 50.15   	 -81.38		  8.85   	-172.94		
 49.83   	 -81.38		  8.16   	-157.68		
 49.50   	 -66.12		  7.53   	-142.42		
 49.24   	 -66.12		  6.96   	-122.07		
 48.97   	 -61.04		  6.47   	-106.82		
 48.73   	 -55.95		  6.04   	 -96.64		
 48.50   	 -55.95		  5.66   	 -76.30		
 48.28   	 -50.86		  5.35   	 -66.12		
 48.08   	 -45.78		  5.09   	 -55.95		
 47.89   	 -45.78		  4.86   	 -45.78		
 47.71   	 -45.78		  4.68   	 -40.69		
 47.53   	 -45.78		  4.52   	 -30.52		
 47.34   	 -40.69		  4.39   	 -25.43		
 47.18   	 -45.78		  4.29   	 -20.35		
 47.00   	 -40.69		  4.21   	 -20.35		
 46.84   	 -40.69		  4.13   	 -10.17		
 46.67   	 -40.69		  4.09   	 -10.17		
 46.51   	 -35.61		  4.05(D)	   0.00		
 46.37   	 -40.69		  4.05   	   0.00		
 46.21   	 -40.69		  4.05   	   5.09		
 46.04   	 -35.61		  4.07   	  15.26		
 45.90   	 -35.61		  4.13   	  15.26		
 45.76   	 -35.61		  4.19   	  15.26		
 45.62   	 -40.69		  4.25   	  25.43		
 45.45   	 -35.61		  4.35   	  20.35		
 45.31   	 -30.52		  4.44   	  25.43		
 45.19   	 -40.69		  4.54   	  20.35		
 45.03   	 -35.61		  4.62   	  20.35		
 44.88   	 -35.61		  4.70   	  20.35		
 44.74   	 -35.61		  4.78   	  15.26		
 44.60   	 -35.61		  4.84   	  10.17		
 44.46   	 -35.61		  4.88   	  10.17		
 44.31   	 -40.69		  4.92   	  10.17		
 44.15   	 -35.61		  4.96   	  10.17		
 44.01   	 -40.69		  5.01   	  10.17		
 43.85   	 -35.61		  5.05   	  10.17		
 43.70   	 -45.78		  5.09(E)	  10.17		
 43.52   	 -40.69		  5.13   	  10.17		
 43.36   	 -45.78		  5.17   	  10.17		
 43.17   	 -45.78		  5.21   	  10.17		
 42.99   	 -45.78		  5.25   	  15.26		
 42.81   	 -45.78		  5.31   	  10.17		
 42.62   	 -45.78		  5.35   	  15.26		
 42.44   	 -45.78		  5.41   	  20.35		
 42.26   	 -40.69		  5.49   	  20.35		
 42.10   	 -45.78		  5.57   	  30.52		
 41.91   	 -45.78		  5.70   	  35.61		
 41.73   	 -40.69		  5.84   	  45.78		
 41.57   	 -45.78		  6.02   	  55.95		
 41.38   	 -40.69		  6.25   	  66.12		
 41.22   	 -40.69		  6.51   	  76.30		
 41.06   	 -35.61		  6.82   	  91.56		
 40.92   	 -40.69		  7.18   	 101.73		
 40.75   	 -35.61		  7.59   	 111.90		
 40.61   	 -35.61		  8.04   	 122.07		
 40.47   	 -35.61		  8.52   	 137.33		
 40.33   	 -35.61		  9.07   	 142.42		
 40.18   	 -30.52		  9.64   	 162.77		
 40.06   	 -40.69		 10.29   	 178.03		
 39.90   	 -35.61		 11.01   	 198.37		
 39.76   	 -35.61		 11.80   	 218.72		
 39.61   	 -35.61		 12.68   	 249.24		
 39.47   	 -40.69		 13.67   	 269.58		
 39.31   	 -35.61		 14.75   	 289.93		
 39.17   	 -40.69		 15.91   	 310.27		
 39.00   	 -35.61		 17.15   	 325.53		
 38.86   	 -35.61		 18.45   	 335.71		
 38.72   	 -30.52		 19.80   	 340.79		
 38.60   	 -30.52		 21.16   	 335.71		
 38.47   	 -20.35		 22.50   	 335.71		
 38.39   	 -15.26		 23.85   	 325.53		
 38.33(D)	   0.00		 25.15   	 315.36		
 38.33   	  10.17		 26.41   	 310.27		
 38.37   	  35.61		 27.65   	 300.10		
 38.51   	  55.95		 28.85   	 289.93		
 38.74   	  76.30		 30.01   	 279.75		
 39.04   	 106.82		 31.13   	 279.75		
 39.47   	 137.33		 32.25   	 269.58		
 40.02   	 162.77		 33.33   	 264.50		
 40.67   	 193.29		 34.38   	 264.50		
 41.44   	 223.80		 35.44   	 254.32		
 42.34   	 254.32		 36.46   	 254.32		
 43.36   	 284.84		 37.48   	 244.15		
 44.50   	 305.19		 38.45   	 233.98		
 45.72   	 330.62		 39.39   	 233.98		
 47.04   	 345.88		 40.33   	 218.72		
 48.42   	 366.22		 41.20   	 213.63		
 49.89   	 376.40		 42.05   	 208.54		
 51.39   	 381.48		 42.89   	 198.37		
 52.92   	 386.57		 43.68   	 188.20		
 54.47   	 391.66		 44.44   	 178.03		
 56.03   	 381.48		 45.15   	 172.94		
 57.56   	 376.40		 45.84   	 162.77		
 59.06   	 361.14		 46.49   	 152.59		
 60.51   	 345.88		 47.10   	 142.42		
 61.89   	 330.62		 47.67   	 132.25		
 63.21   	 305.19		 48.20   	 122.07		
 64.44   	 279.75		 48.69   	 106.82		
 65.55   	 254.32		 49.11   	  96.64		
 66.57   	 228.89		 49.50   	  81.38		
 67.49   	 188.20		 49.83   	  71.21		
 68.24   	 162.77		 50.11   	  50.86		
 68.89   	 122.07		 50.32   	  30.52		
 69.38   	  91.56		 50.44   	  15.26		
 69.75   	  50.86		 50.50(S)	 -10.17		
 69.95   	  20.35		 50.46   	 -35.61		
 70.03(S)	 -15.26		 50.32   	 -66.12		
 69.97   	 -45.78		 50.05   	 -91.56		
 69.79   	 -76.30		 49.68   	-132.25		
 69.48   	 -96.64		 49.16   	-162.77		
 69.09   	-127.16		 48.50   	-198.37		
 68.59   	-147.51		 47.71   	-233.98		
 68.00   	-162.77		 46.77   	-269.58		
 67.34   	-178.03		 45.70   	-295.01		
 66.63   	-193.29		 44.52   	-325.53		
 65.86   	-203.46		 43.21   	-345.88		
 65.05   	-213.63		 41.83   	-366.22		
 64.19   	-218.72		 40.37   	-386.57		
 63.32   	-223.80		 38.82   	-396.74		
 62.42   	-228.89		 37.23   	-412.00		
 61.51   	-228.89		 35.58   	-417.09		
 60.59   	-233.98		 33.92   	-427.26		
 59.65   	-233.98		 32.21   	-427.26		
 58.72   	-228.89		 30.50   	-432.35		
 57.80   	-228.89		 28.77   	-432.35		
 56.89   	-218.72		 27.04   	-427.26		
 56.01   	-208.54		 25.33   	-417.09		
 55.18   	-203.46		 23.66   	-406.92		
 54.36   	-193.29		 22.03   	-396.74		
 53.59   	-183.11		 20.45   	-381.48		
 52.86   	-167.85		 18.92   	-366.22		
 52.19   	-157.68		 17.46   	-345.88		
 51.56   	-142.42		 16.07   	-330.62		
 50.99   	-137.33		 14.75   	-305.19		
 50.44   	-122.07		 13.53   	-289.93		
 49.95   	-111.90		 12.37   	-269.58		
 49.50   	-106.82		 11.29   	-249.24		
 49.07   	 -91.56		 10.29   	-223.80		
 48.71   	 -86.47		  9.40   	-208.54		
 48.36   	 -81.38		  8.57   	-183.11		
 48.04   	 -71.21		  7.83   	-167.85		
 47.75   	 -71.21		  7.16   	-147.51		
 47.47   	 -61.04		  6.57   	-127.16		
 47.22   	 -61.04		  6.06   	-111.90		
 46.98   	 -55.95		  5.62   	-101.73		
 46.75   	 -50.86		  5.21   	 -81.38		
 46.55   	 -45.78		  4.88   	 -71.21		
 46.37   	 -50.86		  4.60   	 -61.04		
 46.16   	 -40.69		  4.35   	 -50.86		
 46.00   	 -45.78		  4.15   	 -45.78		
 45.82   	 -40.69		  3.97   	 -35.61		
 45.66   	 -40.69		  3.83   	 -30.52		
 45.49   	 -35.61		  3.70   	 -25.43		
 45.35   	 -35.61		  3.60   	 -15.26		
 45.21   	 -35.61		  3.54   	 -15.26		
 45.07   	 -35.61		  3.48   	 -10.17		
 44.92   	 -35.61		  3.44(D)	   0.00		
 44.78   	 -30.52		  3.44   	   0.00		
 44.66   	 -35.61		  3.44   	  10.17		
 44.52   	 -30.52		  3.48   	  15.26		
 44.39   	 -30.52		  3.54   	  20.35		
 44.27   	 -30.52		  3.62   	  25.43		
 44.15   	 -30.52		  3.72   	  30.52		
 44.03   	 -30.52		  3.85   	  30.52		
 43.91   	 -30.52		  3.97   	  30.52		
 43.78   	 -30.52		  4.09   	  25.43		
 43.66   	 -30.52		  4.19   	  25.43		
 43.54   	 -30.52		  4.29   	  25.43		
 43.42   	 -30.52		  4.39   	  20.35		
 43.30   	 -35.61		  4.48   	  15.26		
 43.15   	 -35.61		  4.54   	  15.26		
 43.01   	 -30.52		  4.60   	  10.17		
 42.89   	 -35.61		  4.64   	  10.17		
 42.75   	 -40.69		  4.68   	  10.17		
 42.58   	 -45.78		  4.72(E)	  15.26		
 42.40   	 -40.69		  4.78   	  10.17		
 42.24   	 -40.69		  4.82   	  15.26		
 42.08   	 -40.69		  4.88   	  20.35		
 41.91   	 -40.69		  4.96   	  15.26		
 41.75   	 -40.69		  5.03   	  20.35		
 41.59   	 -40.69		  5.11   	  20.35		
 41.42   	 -40.69		  5.19   	  20.35		
 41.26   	 -40.69		  5.27   	  25.43		
 41.10   	 -35.61		  5.37   	  35.61		
 40.96   	 -40.69		  5.51   	  40.69		
 40.79   	 -35.61		  5.68   	  45.78		
 40.65   	 -40.69		  5.86   	  61.04		
 40.49   	 -35.61		  6.10   	  71.21		
 40.35   	 -35.61		  6.39   	  86.47		
 40.20   	 -35.61		  6.73   	  96.64		
 40.06   	 -30.52		  7.12   	 106.82		
 39.94   	 -35.61		  7.55   	 122.07		
 39.80   	 -35.61		  8.04   	 132.25		
 39.65   	 -35.61		  8.57   	 142.42		
 39.51   	 -30.52		  9.14   	 157.68		
 39.39   	 -35.61		  9.77   	 172.94		
 39.25   	 -35.61		 10.46   	 198.37		
 39.10   	 -35.61		 11.25   	 218.72		
 38.96   	 -35.61		 12.13   	 244.15		
 38.82   	 -35.61		 13.10   	 274.67		
 38.68   	 -30.52		 14.20   	 295.01		
 38.56   	 -35.61		 15.38   	 315.36		
 38.41   	 -35.61		 16.64   	 335.71		
 38.27   	 -30.52		 17.99   	 345.88		
 38.15   	 -30.52		 19.37   	 350.97		
 38.03   	 -30.52		 20.77   	 356.05		
 37.90   	 -25.43		 22.20   	 345.88		
 37.80   	 -15.26		 23.58   	 340.79		
 37.74   	 -10.17		 24.94   	 335.71		
 37.70(D)	   0.00		 26.29   	 320.45		
 37.70   	  15.26		 27.57   	 315.36		
 37.76   	  35.61		 28.83   	 305.19		
 37.90   	  50.86		 30.05   	 300.10		
 38.11   	  81.38		 31.25   	 295.01		
 38.43   	 101.73		 32.43   	 284.84		
 38.84   	 137.33		 33.57   	 284.84		
 39.39   	 162.77		 34.71   	 279.75		
 40.04   	 188.20		 35.83   	 274.67		
 40.79   	 223.80		 36.93   	 269.58		
 41.69   	 249.24		 38.01   	 259.41		
 42.69   	 279.75		 39.04   	 259.41		
 43.80   	 305.19		 40.08   	 244.15		
 45.03   	 325.53		 41.06   	 239.06		
 46.33   	 350.97		 42.01   	 228.89		
 47.73   	 361.14		 42.93   	 223.80		
 49.18   	 371.31		 43.82   	 208.54		
 50.66   	 381.48		 44.66   	 208.54		
 52.19   	 386.57		 45.49   	 193.29		
 53.73   	 386.57		 46.27   	 183.11		
 55.28   	 376.40		 47.00   	 178.03		
 56.79   	 371.31		 47.71   	 167.85		
 58.27   	 356.05		 48.38   	 157.68		
 59.69   	 345.88		 49.01   	 147.51		
 61.08   	 320.45		 49.60   	 137.33		
 62.36   	 300.10		 50.15   	 127.16		
 63.56   	 279.75		 50.66   	 111.90		
 64.68   	 249.24		 51.11   	  96.64		
 65.68   	 218.72		 51.50   	  86.47		
 66.55   	 188.20		 51.84   	  71.21		
 67.30   	 157.68		 52.13   	  55.95		
 67.93   	 127.16		 52.35   	  35.61		
 68.44   	  86.47		 52.49   	  15.26		
 68.79   	  55.95		 52.55(S)	 -10.17		
 69.01   	  20.35		 52.51   	 -35.61		
 69.09(S)	  -5.09		 52.37   	 -61.04		
 69.07   	 -40.69		 52.13   	 -96.64		
 68.91   	 -71.21		 51.74   	-132.25		
 68.63   	 -91.56		 51.21   	-167.85		
 68.26   	-116.99		 50.54   	-203.46		
 67.79   	-142.42		 49.73   	-239.06		
 67.22   	-152.59		 48.77   	-274.67		
 66.61   	-172.94		 47.67   	-305.19		
 65.92   	-188.20		 46.45   	-325.53		
 65.17   	-198.37		 45.15   	-356.05		
 64.37   	-208.54		 43.72   	-371.31		
 63.54   	-218.72		 42.24   	-391.66		
 62.67   	-223.80		 40.67   	-406.92		
 61.77   	-228.89		 39.04   	-417.09		
 60.85   	-233.98		 37.38   	-422.18		
 59.92   	-233.98		 35.69   	-432.35		
 58.98   	-233.98		 33.96   	-437.43		
 58.05   	-233.98		 32.21   	-442.52		
 57.11   	-223.80		 30.44   	-442.52		
 56.22   	-218.72		 28.67   	-437.43		
 55.34   	-213.63		 26.92   	-437.43		
 54.49   	-198.37		 25.17   	-422.18		
 53.69   	-188.20		 23.48   	-417.09		
 52.94   	-183.11		 21.81   	-406.92		
 52.21   	-162.77		 20.18   	-386.57		
 51.56   	-157.68		 18.64   	-371.31		
 50.93   	-142.42		 17.15   	-356.05		
 50.36   	-127.16		 15.73   	-330.62		
 49.85   	-122.07		 14.40   	-310.27		
 49.36   	-111.90		 13.16   	-289.93		
 48.91   	-101.73		 12.00   	-269.58		
 48.50   	 -91.56		 10.93   	-244.15		
 48.14   	 -86.47		  9.95   	-218.72		
 47.79   	 -76.30		  9.07   	-198.37		
 47.49   	 -71.21		  8.28   	-178.03		
 47.20   	 -66.12		  7.57   	-157.68		
 46.94   	 -61.04		  6.94   	-137.33		
 46.69   	 -61.04		  6.39   	-122.07		
 46.45   	 -55.95		  5.90   	-106.82		
 46.23   	 -50.86		  5.47   	 -96.64		
 46.02   	 -50.86		  5.09   	 -76.30		
 45.82   	 -45.78		  4.78   	 -71.21		
 45.64   	 -45.78		  4.50   	 -61.04		
 45.45   	 -40.69		  4.25   	 -45.78		
 45.29   	 -45.78		  4.07   	 -40.69		
 45.11   	 -35.61		  3.91   	 -35.61		
 44.96   	 -40.69		  3.76   	 -25.43		
 44.80   	 -35.61		  3.66   	 -20.35		
 44.66   	 -35.61		  3.58   	 -15.26		
 44.52   	 -30.52		  3.52   	 -10.17		
 44.39   	 -35.61		  3.48(D)	   0.00		
 44.25   	 -30.52		  3.48   	   0.00		
 44.13   	 -30.52		  3.48   	  10.17		
 44.01   	 -30.52		  3.52   	  15.26		
 43.89   	 -25.43		  3.58   	  15.26		
 43.78   	 -30.52		  3.64   	  20.35		
 43.66   	 -25.43		  3.72   	  25.43		
 43.56   	 -30.52		  3.83   	  30.52		
 43.44   	 -25.43		  3.95   	  25.43		
 43.34   	 -30.52		  4.05   	  25.43		
 43.21   	 -30.52		  4.15   	  30.52		
 43.09   	 -30.52		  4.27   	  20.35		
 42.97   	 -30.52		  4.35   	  25.43		
 42.85   	 -30.52		  4.46   	  20.35		
 42.73   	 -30.52		  4.54   	  20.35		
 42.60   	 -35.61		  4.62   	  15.26		
 42.46   	 -30.52		  4.68   	  15.26		
 42.34   	 -35.61		  4.74   	  15.26		
 42.20   	 -35.61		  4.80   	  15.26		
 42.05   	 -35.61		  4.86   	  10.17		
 41.91   	 -35.61		  4.90   	  10.17		
 41.77   	 -35.61		  4.94   	  15.26		
 41.63   	 -35.61		  5.01   	  10.17		
 41.49   	 -35.61		  5.05(E)	  10.17		
 41.34   	 -40.69		  5.09   	  15.26		
 41.18   	 -35.61		  5.15   	  15.26		
 41.04   	 -40.69		  5.21   	  25.43		
 40.87   	 -35.61		  5.31   	  25.43		
 40.73   	 -35.61		  5.41   	  35.61		
 40.59   	 -40.69		  5.55   	  45.78		
 40.43   	 -35.61		  5.74   	  55.95		
 40.28   	 -40.69		  5.96   	  71.21		
 40.12   	 -35.61		  6.25   	  76.30		
 39.98   	 -35.61		  6.55   	  96.64		
 39.84   	 -35.61		  6.94   	 106.82		
 39.69   	 -30.52		  7.37   	 116.99		
 39.57   	 -35.61		  7.83   	 127.16		
 39.43   	 -30.52		  8.34   	 137.33		
 39.31   	 -30.52		  8.89   	 152.59		
 39.19   	 -30.52		  9.50   	 167.85		
 39.06   	 -30.52		 10.17   	 183.11		
 38.94   	 -30.52		 10.91   	 208.54		
 38.82   	 -30.52		 11.74   	 233.98		
 38.70   	 -35.61		 12.68   	 259.41		
 38.56   	 -30.52		 13.71   	 284.84		
 38.43   	 -30.52		 14.85   	 310.27		
 38.31   	 -30.52		 16.09   	 330.62		
 38.19   	 -25.43		 17.42   	 345.88		
 38.09   	 -30.52		 18.80   	 350.97		
 37.97   	 -30.52		 20.20   	 356.05		
 37.84   	 -25.43		 21.63   	 356.05		
 37.74   	 -20.35		 23.05   	 345.88		
 37.66   	 -15.26		 24.44   	 340.79		
 37.60(D)	   0.00		 25.80   	 330.62		
 37.60   	  10.17		 27.12   	 320.45		
 37.64   	  25.43		 28.40   	 315.36		
 37.74   	  50.86		 29.66   	 310.27		
 37.94   	  71.21		 30.91   	 300.10		
 38.23   	  96.64		 32.11   	 295.01		
 38.62   	 127.16		 33.29   	 295.01		
 39.12   	 162.77		 34.47   	 284.84		
 39.78   	 188.20		 35.61   	 279.75		
 40.53   	 223.80		 36.72   	 274.67		
 41.42   	 249.24		 37.82   	 269.58		
 42.42   	 284.84		 38.90   	 259.41		
 43.56   	 305.19		 39.94   	 254.32		
 44.78   	 330.62		 40.96   	 239.06		
 46.10   	 356.05		 41.91   	 233.98		
 47.53   	 371.31		 42.85   	 223.80		
 49.01   	 381.48		 43.74   	 218.72		
 50.54   	 391.66		 44.62   	 203.46		
 52.11   	 396.74		 45.43   	 198.37		
 53.69   	 391.66		 46.23   	 188.20		
 55.26   	 391.66		 46.98   	 178.03		
 56.83   	 381.48		 47.69   	 172.94		
 58.35   	 371.31		 48.38   	 167.85		
 59.84   	 356.05		 49.05   	 152.59		
 61.26   	 335.71		 49.66   	 142.42		
 62.60   	 315.36		 50.23   	 137.33		
 63.87   	 289.93		 50.78   	 122.07		
 65.03   	 264.50		 51.27   	 111.90		
 66.08   	 239.06		 51.72   	  96.64		
 67.04   	 203.46		 52.11   	  86.47		
 67.85   	 172.94		 52.45   	  71.21		
 68.55   	 137.33		 52.74   	  50.86		
 69.09   	 106.82		 52.94   	  30.52		
 69.52   	  71.21		 53.06   	  10.17		
 69.81   	  35.61		 53.10(S)	 -15.26		
 69.95(S)	   0.00		 53.04   	 -40.69		
 69.95   	 -25.43		 52.88   	 -71.21		
 69.85   	 -61.04		 52.59   	-106.82		
 69.60   	 -86.47		 52.17   	-137.33		
 69.26   	-111.90		 51.62   	-178.03		
 68.81   	-137.33		 50.91   	-213.63		
 68.26   	-152.59		 50.05   	-244.15		
 67.65   	-167.85		 49.07   	-279.75		
 66.98   	-188.20		 47.96   	-310.27		
 66.23   	-198.37		 46.71   	-340.79		
 65.43   	-208.54		 45.35   	-361.14		
 64.60   	-213.63		 43.91   	-381.48		
 63.74   	-223.80		 42.38   	-401.83		
 62.85   	-228.89		 40.77   	-417.09		
 61.93   	-233.98		 39.10   	-427.26		
 61.00   	-233.98		 37.40   	-437.43		
 60.06   	-233.98		 35.65   	-447.61		
 59.12   	-233.98		 33.86   	-452.69		
 58.19   	-228.89		 32.04   	-452.69		
 57.27   	-228.89		 30.23   	-452.69		
 56.36   	-213.63		 28.42   	-447.61		
 55.50   	-213.63		 26.63   	-442.52		
 54.65   	-198.37		 24.86   	-432.35		
 53.86   	-188.20		 23.13   	-422.18		
 53.10   	-178.03		 21.44   	-401.83		
 52.39   	-162.77		 19.84   	-391.66		
 51.74   	-152.59		 18.27   	-366.22		
 51.13   	-142.42		 16.81   	-350.97		
 50.56   	-132.25		 15.40   	-330.62		
 50.03   	-122.07		 14.08   	-305.19		
 49.54   	-111.90		 12.86   	-284.84		
 49.09   	 -96.64		 11.72   	-259.41		
 48.71   	 -91.56		 10.68   	-239.06		
 48.34   	 -86.47		  9.73   	-213.63		
 48.00   	 -76.30		  8.87   	-193.29		
 47.69   	 -71.21		  8.10   	-172.94		
 47.41   	 -66.12		  7.41   	-157.68		
 47.14   	 -61.04		  6.78   	-132.25		
 46.90   	 -55.95		  6.25   	-122.07		
 46.67   	 -55.95		  5.76   	-101.73		
 46.45   	 -45.78		  5.35   	 -91.56		
 46.27   	 -50.86		  4.98   	 -76.30		
 46.06   	 -40.69		  4.68   	 -66.12		
 45.90   	 -40.69		  4.42   	 -55.95		
 45.74   	 -40.69		  4.19   	 -45.78		
 45.57   	 -40.69		  4.01   	 -40.69		
 45.41   	 -35.61		  3.85   	 -30.52		
 45.27   	 -35.61		  3.72   	 -25.43		
 45.13   	 -30.52		  3.62   	 -20.35		
 45.00   	 -35.61		  3.54   	 -10.17		
 44.86   	 -35.61		  3.50   	 -10.17		
 44.72   	 -30.52		  3.46   	  -5.09		
 44.60   	 -30.52		  3.44(D)	   5.09		
 44.48   	 -35.61		  3.46   	   5.09		
 44.33   	 -35.61		  3.48   	  15.26		
 44.19   	 -30.52		  3.54   	  20.35		
 44.07   	 -35.61		  3.62   	  20.35		
 43.93   	 -35.61		  3.70   	  25.43		
 43.78   	 -35.61		  3.80   	  30.52		
 43.64   	 -30.52		  3.93   	  25.43		
 43.52   	 -35.61		  4.03   	  30.52		
 43.38   	 -30.52		  4.15   	  30.52		
 43.26   	 -35.61		  4.27   	  20.35		
 43.11   	 -30.52		  4.35   	  20.35		
 42.99   	 -35.61		  4.44   	  20.35		
 42.85   	 -30.52		  4.52   	  15.26		
 42.73   	 -35.61		  4.58   	  10.17		
 42.58   	 -35.61		  4.62   	  10.17		
 42.44   	 -35.61		  4.66   	  10.17		
 42.30   	 -40.69		  4.70   	  10.17		
 42.14   	 -40.69		  4.74   	  15.26		
 41.97   	 -45.78		  4.80   	  15.26		
 41.79   	 -40.69		  4.86   	  15.26		
 41.63   	 -35.61		  4.92   	  20.35		
 41.49   	 -40.69		  5.01(E)	  25.43		
 41.32   	 -40.69		  5.11   	  25.43		
 41.16   	 -35.61		  5.21   	  30.52		
 41.02   	 -30.52		  5.33   	  35.61		
 40.90   	 -35.61		  5.47   	  40.69		
 40.75   	 -30.52		  5.64   	  45.78		
 40.63   	 -35.61		  5.82   	  55.95		
 40.49   	 -30.52		  6.04   	  61.04		
 40.37   	 -35.61		  6.29   	  76.30		
 40.22   	 -30.52		  6.59   	  81.38		
 40.10   	 -35.61		  6.92   	  96.64		
 39.96   	 -35.61		  7.30   	 111.90		
 39.82   	 -35.61		  7.75   	 122.07		
 39.67   	 -35.61		  8.24   	 132.25		
 39.53   	 -35.61		  8.77   	 152.59		
 39.39   	 -40.69		  9.38   	 167.85		
 39.23   	 -35.61		 10.05   	 188.20		
 39.08   	 -40.69		 10.80   	 213.63		
 38.92   	 -35.61		 11.66   	 239.06		
 38.78   	 -40.69		 12.61   	 264.50		
 38.62   	 -30.52		 13.67   	 295.01		
 38.49   	 -35.61		 14.85   	 315.36		
 38.35   	 -35.61		 16.11   	 330.62		
 38.21   	 -30.52		 17.44   	 345.88		
 38.09   	 -30.52		 18.82   	 350.97		
